date,open,high,low,close,volume,vwap,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14
2023-12-18,50.6871,51.64,50.56,51.07,12644979.0,51.1536,0.9583205124618871,0.0,0.0,0.0,71.94857842969083,0.0,0.0,0.09357601713062103,0.021365437872304553
2023-12-19,51.52,53.395,51.465,53.18,21980314.0,52.65,0.9287326062429485,0.0,0.0,0.0,78.45143211137874,0.0,0.0,0.1339019189765458,0.023262336334474623
2023-12-20,53.08,53.575,50.99,51.01,24224255.0,52.4141,0.9751029209958832,0.0,0.0,0.0,62.42403767409823,0.0,0.0,0.10626762090652786,0.026045787382604726
2023-12-21,52.0372,52.46,51.285,52.31,15321681.0,51.9348,0.9561679001556653,0.0,0.0,0.0,66.79995424413573,0.0,0.0,0.08011563080735096,0.023644671381088424
2023-12-22,52.57,53.34,52.34,53.01,15303396.0,52.9604,0.9493626539466948,0.0,0.0,0.0,68.90013555147607,0.0,0.0,0.08872458410351203,0.023730816387375474
2023-12-26,53.25,54.0157,53.07,53.79,13212017.0,53.6814,0.9429394736143203,0.0,0.0,0.0,71.09436419022725,0.0,0.0,0.11458765022793216,0.02340416876314504
2023-12-27,54.3,54.52,53.8,54.26,13797944.0,54.169,0.9429598230740878,0.0,0.0,0.0,72.35983450123652,0.0,0.0,0.1294754371357203,0.02312199046757249
2023-12-28,54.0,54.3899,53.79,54.14,11828164.0,54.1103,0.9527679560926698,0.0,0.0,0.0,71.49916096217979,0.0,0.0,0.12114309380824184,0.023299463603755267
2023-12-29,54.0,54.21,52.24,52.37,18769128.0,52.7722,0.9893204942851689,0.0,0.0,0.0,60.13703495572643,0.0,0.0,0.06486376575843833,0.025516181794827012
2024-01-02,51.7999,51.84,50.215,50.5,24389169.0,51.0845,1.0287411598302687,0.0,0.0,0.0,50.92882279326616,0.0,0.0,0.0405934473521532,0.027377912342946543
2024-01-03,49.235,49.46,48.37,48.52,27345639.0,48.7973,1.0709280414556588,0.0,0.0,0.0,43.358478866408355,0.0,0.0,0.0028937577511367607,0.029625149818097777
2024-01-04,48.41,49.39,48.07,48.91,16950617.0,48.9699,1.0605485293688117,0.0,0.0,0.0,45.08984432034879,0.0,0.0,-0.02511461032489548,0.027846896275897325
2024-01-05,48.352,49.35,48.17,48.9,17077949.0,48.8769,1.0562080046742623,0.0,0.0,0.0,45.051817830757365,0.0,0.0,-0.059976931949250356,0.0255931666291872
2024-01-08,48.97,50.375,48.7,50.28,16536535.0,49.721,1.0260398908966928,0.0,0.0,0.0,51.17169766035431,0.0,0.0,-0.016239483467031857,0.026647748997346128
2024-01-09,49.7,50.1588,49.37,49.5,13039093.0,49.7596,1.0399422799422797,1.0087609427609427,0.0,0.0,47.92282859747696,0.0,0.0,-0.030742118660661788,0.026934705395671166
2024-01-10,49.5,49.8,48.52,49.35,15628689.0,49.3018,1.037559704732957,1.0144613306315433,0.0,0.0,47.30088218975228,52.266763665299756,0.0,-0.07201955622414435,0.023899427843161226
2024-01-11,49.41,49.54,47.38,48.18,21393180.0,48.1771,1.0585601612998874,1.0401203819012037,0.0,0.0,42.65122132495155,48.96355771257721,0.0,-0.055479317780827264,0.022316689910990423
2024-01-12,48.03,48.9,47.3241,47.38,14080340.0,47.8645,1.0690013869625519,1.0580202617138033,0.0,0.0,39.77235096278174,46.868396154378914,0.0,-0.0942458420952017,0.02084972794937657
2024-01-16,46.712,47.18,46.0399,46.76,17272963.0,46.6961,1.0736282536966881,1.0725121186199031,0.0,0.0,37.65127274401879,45.31386089412081,0.0,-0.11790228258819091,0.020059891843608676
2024-01-17,45.94,45.99,45.2,45.92,15512808.0,45.6225,1.0810260079641614,1.0903092334494773,0.0,0.0,34.933054851429134,43.30093134131593,0.0,-0.14630972299683953,0.018994707010644152
2024-01-18,46.45,46.565,45.08,45.66,18101373.0,45.6722,1.0737281772104375,1.0943057380639511,0.0,0.0,34.112150699299846,42.69366630242225,0.0,-0.15849612974566907,0.01821362933572821
2024-01-19,45.92,46.3,45.02,46.28,16684632.0,45.7373,1.0472126188418323,1.078219533275713,0.0,0.0,37.862019279083896,44.60992693568328,0.0,-0.14517916512744733,0.01932758735863355
2024-01-22,46.89,48.525,46.8,47.33,23104068.0,47.5234,1.0163743925628566,1.0537995633495316,0.0,0.0,43.7053459152971,47.67527486227119,0.0,-0.09623830437273251,0.020187253778770238
2024-01-23,47.68,47.92,46.89,47.38,12640312.0,47.3316,1.0105982029789544,1.0520472773322076,0.0,0.0,43.97552158596489,47.817532767246334,0.0,-0.061782178217821726,0.018486846856225897
2024-01-24,48.22,48.23,46.25,46.28,16696199.0,47.0279,1.0311612544758613,1.074963987323538,0.0,0.0,39.48572594026213,45.03122459923331,0.0,-0.04616652926628195,0.01656379302012879
2024-01-25,46.28,46.7,45.535,45.82,16519905.0,45.9847,1.0366963895990522,1.0837843736359667,0.0,0.0,37.749995387991355,43.92400859382154,0.0,-0.06317726436311588,0.016316947934479093
2024-01-26,46.21,46.88,45.78,45.92,13739355.0,46.2135,1.0298033847685415,1.0796385017421601,0.0,0.0,38.38410132567138,44.23237437349275,0.0,-0.06094069529652346,0.016377949284160788
2024-01-29,46.19,48.185,45.92,48.11,18104210.0,47.3693,0.9797042491908424,1.0290653363819027,0.0,0.0,50.319505717551,50.410368223626534,0.0,-0.04315831344470966,0.019821796479884687
2024-01-30,48.1,48.1,46.85,46.86,15485297.0,47.2742,1.0018139137857447,1.052845354958031,0.0,0.0,44.965549253727815,47.31539468996621,0.0,-0.053333333333333344,0.020516833461234774
2024-01-31,46.26,47.43,45.33,45.41,27028911.0,46.2651,1.0276056249410135,1.0822799677016812,0.0,0.0,39.69005834608774,44.06865053307504,0.0,-0.0798378926038501,0.021763657879610092
2024-02-01,45.8,46.39,44.99,46.03,17395535.0,45.8073,1.0104279817510318,1.064052429574915,0.0,0.0,42.781275530389784,45.716289557684405,0.0,-0.044624325446243174,0.021677123797550057
2024-02-02,45.75,46.81,45.225,46.66,21927579.0,46.2124,0.9956830567632112,1.0450278611230175,0.0,0.0,45.82014464530095,47.34672744167698,0.0,-0.01519628535246953,0.02173063269011189
2024-02-05,46.2,46.3,44.625,45.2,19679342.0,45.1726,1.025379266750948,1.0744985250737462,0.0,0.0,40.45759991111866,44.16646516424862,0.0,-0.03336184773310513,0.02302366748561742
2024-02-06,45.45,46.74,45.29,46.7,14335773.0,46.3494,0.9936371979198532,1.0359814418272661,0.0,0.0,47.28383676242943,47.88680275489318,0.0,0.016986062717770034,0.024345986261515393
2024-02-07,47.05,47.59,46.325,47.17,11384494.0,47.0094,0.9860231987643477,1.0215320472051446,1.0313377146491414,0.0,49.24722459467046,48.988556896851776,0.0,0.03307052124397725,0.024354016535270476
2024-02-08,47.47,48.605,47.12,48.44,14530284.0,48.2319,0.9633567299752273,0.9910679878887971,1.005532617671346,0.0,54.20998834707831,51.83496998817729,51.96528970110455,0.046672428694900514,0.025067456697385967
2024-02-09,49.17,49.91,48.85,49.59,17091687.0,49.4614,0.9442715985365713,0.9649458896282852,0.9833797136519459,0.0,58.19618336372083,54.22747347611067,53.81035422139687,0.04774984153813655,0.025130765608393023
2024-02-12,49.6,51.095,49.56,50.72,13661702.0,50.6153,0.9279376971608833,0.9412000525762356,0.9629771293375393,0.0,61.72231661544936,56.42754420179736,55.52329943042812,0.07049387927395512,0.02562581584799374
2024-02-13,48.0701,48.88,47.39,47.88,25947552.0,48.2057,0.9853651987110633,0.9939014202172095,1.0208354218880535,0.0,50.25016542760628,50.15929396836485,50.70125335095998,0.03457216940363006,0.02960782465783381
2024-02-14,49.12,50.56,48.77,50.5,17210460.0,49.8148,0.9408628005657708,0.9423366336633662,0.9686930693069307,0.0,58.00492955329187,54.936622646081275,54.427057614409605,0.10213880401571362,0.032374773242379744
2024-02-15,51.0,52.06,50.81,51.64,15272552.0,51.426,0.9280043155914575,0.9235476374903175,0.9484508133230053,0.0,60.86348944551322,56.80045532460098,55.90662577122493,0.12456445993031351,0.032577201370120955
2024-02-16,50.96,51.74,50.29,50.33,16510836.0,50.8317,0.9553092446992706,0.948526392476323,0.9739598648917148,0.0,56.13488539579397,54.138626527254324,53.85638223342201,0.046144252754105164,0.03172850954844559
2024-02-20,49.52,49.88,47.865,48.69,15225377.0,48.5697,0.9901710530176336,0.9803313479838435,1.0070322448141302,0.0,50.8125268244218,51.04090430284521,51.446242049046845,0.0390524967989756,0.032248427006722966
2024-02-21,47.64,47.91,46.9101,47.31,12669482.0,47.3696,1.0219222755684392,1.0068343549637144,1.035992390615092,0.0,46.79217172895986,48.6193039560446,49.54256709515951,0.04184100418410064,0.03204330213702691
2024-02-22,48.118,48.75,47.62,48.48,10923305.0,48.3503,1.0008692833569073,0.9818344334433444,1.010701320132013,0.0,50.376998002763045,50.67192287941721,51.10773172534545,0.05322615685422538,0.03244984029726963
2024-02-23,48.89,49.2901,48.1,48.41,10598614.0,48.5962,1.004898633694337,0.9826068994009504,1.0121131997521173,0.0,50.15925684098675,50.54694340930533,51.01112976971235,0.037505357908272696,0.0323615083689266
2024-02-26,48.44,50.14,48.38,50.08,12132742.0,49.6803,0.9783489274303973,0.9511048988285411,0.979041533546326,0.0,55.14078960633678,53.384492591809725,53.1661508380421,0.1079646017699114,0.031750919822073516
2024-02-27,50.82,51.545,50.6,51.54,14213534.0,51.1477,0.9573424247463829,0.9268529297632906,0.9518393480791618,0.0,58.99906570867771,55.684179406349166,54.934658993939735,0.10364025695931467,0.0315205701631368
2024-02-28,51.3,52.085,50.91,51.16,12116347.0,51.4526,0.9700240142968838,0.9366041178003649,0.9585731039874903,0.0,57.61021177261925,54.95422893126872,54.38919696205695,0.08458766164935327,0.0317564690234603
2024-02-29,52.06,52.33,50.71,51.25,12412383.0,51.3998,0.9722369337979093,0.9384260162601628,0.9569443902439023,0.0,57.86320942397814,55.09844217651442,54.498385672062525,0.05800990916597848,0.03120595343075676
2024-03-01,51.07,51.59,50.36,51.14,10880552.0,51.1896,0.9764931001731938,0.9440164254986312,0.9590301134141572,0.0,57.4121910621714,54.87631102597936,54.33615870485966,0.031256301673724396,0.03074100165530608
2024-03-04,51.37,51.48,50.19,50.68,9194792.0,50.6523,0.9852999210734018,0.9554788213627993,0.966748224151539,0.0,55.4652079686361,53.9356471987152,53.654627622778264,-0.0007886435331230235,0.03030928677054487
2024-03-05,50.0,50.47,48.58,48.9,14098045.0,49.2761,1.022655565293602,0.9913292433537834,1.001075664621677,0.0,48.597402710588916,50.472359501807105,51.12272596797735,0.02130325814536338,0.027726952599994612
2024-03-06,49.908,50.17,48.97,49.68,12097361.0,49.6324,1.0054204048769269,0.9773081052066559,0.9842995169082125,0.0,51.43518052223256,51.87322767687051,52.13273848142003,-0.016237623762376252,0.02368266667989184
2024-03-07,50.07,50.59,49.49,50.25,8873614.0,50.1343,0.9920398009950251,0.9688557213930348,0.9720358208955222,0.0,53.45731348690082,52.88074280452895,52.85913129108528,-0.02691711851278078,0.023012332251117554
2024-03-08,50.81,52.428,50.24,50.75,16412418.0,51.1526,0.9828571428571429,0.9625484400656814,0.9612610837438423,0.0,55.21873821409247,53.759176139649824,53.49087395307734,0.008344923504867818,0.022137496220655677
2024-03-11,50.94,51.8,50.49,50.65,11376920.0,51.1274,0.9875616979269496,0.9675616979269497,0.9617334649555775,0.0,54.77227253377013,53.55261704363489,53.34497905880856,0.04025467241733427,0.019991781126059104
2024-03-12,50.83,50.89,49.525,50.25,10073705.0,50.1837,0.9996019900497514,0.9766832504145937,0.9678407960199004,0.0,52.92879321928679,52.714499264701864,52.75765231463076,0.0621433100824349,0.018191101280585376
2024-03-13,49.935,51.31,49.78,50.36,9033662.0,50.7742,1.0000851015545218,0.97686656076251,0.9649285146942018,0.0,53.39335420459886,52.924093338082784,52.90315956000198,0.03877887788778889,0.017232097350834405
2024-03-14,50.385,50.61,48.185,48.74,17854559.0,49.0302,1.033809133008969,1.0116126384899466,0.9962782109150594,0.0,46.16690182516438,49.5762128977947,50.562810652191175,0.006816773393927056,0.019614080167890784
2024-03-15,48.22,49.145,48.15,48.66,11891734.0,48.6901,1.0334243438435795,1.0150774078640912,0.9979736950267158,0.0,45.83697807929436,49.41651952378696,50.4503470336799,-0.02835463258785942,0.017026312862598945
2024-03-18,48.9,49.1215,48.03,48.79,8728945.0,48.7295,1.0266448042631686,1.0138279702124753,0.9952654232424678,0.0,46.50597811872155,49.688948666335385,50.63242188217966,-0.053356616220411324,0.014608313019949328
2024-03-19,48.05,48.78,47.45,48.51,11645254.0,48.2273,1.0286686103012634,1.0219542362399505,1.000849309420738,0.0,45.2106976193123,49.09974957544116,50.2267888103412,-0.05179827990617669,0.014584151732029012
2024-03-20,48.44,50.475,48.29,50.21,15661765.0,49.5052,0.9923606566705551,0.9896833300139415,0.966934873531169,0.0,53.6512134068788,52.62783914524153,52.58036197661081,-0.020292682926829286,0.017881462378953623
2024-03-21,50.76,51.36,50.5,50.53,13536979.0,50.8721,0.9852138757739392,0.9856322976449633,0.9612190777755788,0.0,55.054809597080606,53.25871605865866,53.00717589154685,-0.011928040672663287,0.01799557357814485
2024-03-22,50.07,50.33,49.25,49.41,8941729.0,49.5897,1.005710237950675,1.0086284827632734,0.9830317749443432,0.0,49.41440672385368,50.80879744748978,51.35629408624143,-0.025059194948697794,0.018788969483726613
2024-03-25,49.42,50.45,49.385,50.25,8755915.0,50.0764,0.9908173418621179,0.9922056384742952,0.9674228855721393,0.0,53.280390367490504,52.503928103338794,52.48872874625426,0.027607361963190247,0.01669259521153749
2024-03-26,50.81,50.96,50.0,50.03,6904760.0,50.5325,0.9956740241569344,0.9961090012659071,0.9727363581850889,0.0,52.156130758830145,52.01826151875624,52.164182772315385,0.0070450885668276175,0.01627173463078842
2024-03-27,50.79,50.885,49.45,50.11,11450137.0,50.0363,0.9938848818313996,0.9960021286503027,0.9725204549990023,0.0,52.548236818270155,52.18464277337103,52.27368156646369,-0.0027860696517413297,0.01597663515902776
2024-03-28,50.22,50.61,49.97,50.08,8248920.0,50.2993,0.9935246462802373,0.99631922257721,0.9747643769968052,0.0,52.374889817310645,52.11453892815092,52.227934401974565,-0.013201970443349809,0.015713748556272358
2024-04-01,50.07,50.11,48.815,49.24,10411193.0,49.1969,1.0084281072298942,1.011691037097211,0.9928472786352558,0.0,47.63640118770732,50.16262497828706,50.95387331531287,-0.027838104639684058,0.016283756102063937
2024-04-02,47.685,47.91,47.045,47.78,12988141.0,47.6248,1.0355498415356095,1.040826008092647,1.0238133110087904,0.0,40.737643692149184,46.997619572511354,48.840785548054754,-0.049154228855721405,0.01786226079421343
2024-04-03,47.46,48.21,47.15,47.92,9935216.0,47.8696,1.0288874314333412,1.0372495826377295,1.021068447412354,0.0,41.61086403907796,47.32728872518605,49.047539869155386,-0.04845115170770453,0.017881329819412095
2024-04-04,48.46,48.83,47.205,47.27,13315162.0,48.0224,1.0408141678503429,1.0514843805091318,1.0350624074465833,0.0,38.755580864689,45.95445133187703,48.126092416788154,-0.030160032827246552,0.016189591833662604
2024-04-05,46.73,47.595,46.6,47.12,14138221.0,47.2031,1.0417929905408683,1.0538695529145445,1.038713921901528,0.0,38.10575703685832,45.638413428490416,47.91412518181209,-0.03164817098232631,0.016191694752314075
2024-04-08,47.69,48.245,47.544,48.1,8719581.0,47.9728,1.0195426195426196,1.032182952182952,1.0184989604989605,0.0,44.63706264972541,48.052932797622965,49.399884235370756,-0.01414224226275873,0.017295957567202667
2024-04-09,48.11,48.85,48.01,48.62,10164076.0,48.4155,1.008800023505906,1.0201426024955438,1.008716577540107,0.0,47.78555312213366,49.28927561294907,50.16950157858889,0.0022675736961450532,0.01750252683905545
2024-04-10,47.132,47.885,46.97,47.49,14640414.0,47.3825,1.0287128117197606,1.0415736646311504,1.0324573594440933,0.0,42.17280526119078,46.78609038022031,48.532660706344856,-0.05417247560246963,0.015410318755544817
2024-04-11,47.775,48.24,47.0,48.2,9271019.0,47.7029,1.010106698280972,1.0241839557399723,1.017804979253112,0.0,46.43037808839768,48.48654252555189,49.5871965671485,-0.04611122105679788,0.016007368125768435
2024-04-12,47.7,47.73,46.315,46.51,12187168.0,46.9444,1.0423564824768867,1.0580018633985524,1.055261234143195,0.0,39.058779639482964,44.94968540409532,47.236432691406264,-0.058692572353774564,0.017482971516183943
2024-04-15,46.73,46.73,44.245,44.38,16069967.0,45.1805,1.0829363291057748,1.1037028691602824,1.1051644885083372,0.0,32.13405426233126,41.04593035512405,44.52198902120507,-0.11681592039800992,0.019565768760235157
2024-04-16,43.84,44.095,43.15,43.65,16870247.0,43.6455,1.090607101947308,1.1167926689576175,1.1222680412371133,0.0,30.160494497697073,39.81984150512195,43.64487871618845,-0.12752348590845497,0.019628727673012835
2024-04-17,43.99,44.14,42.8,43.02,11875168.0,43.3443,1.094806402337783,1.1285913528591351,1.1376894467689447,0.0,28.531882750035578,38.78550411134748,42.900601625134264,-0.14148872480542796,0.019396691499288472
2024-04-18,42.975,43.6618,42.52,42.91,11458280.0,43.1073,1.0856776642141361,1.1262254330769828,1.1388394313679797,0.0,28.245096067182274,38.60438066191365,42.77065251897665,-0.1431709265175719,0.019325477688861285
2024-04-19,42.75,43.305,41.71,42.0,14695002.0,42.4558,1.0968877551020408,1.144079365079365,1.161052380952381,0.0,25.92365249470855,37.120854633304795,41.70426987576173,-0.14703493095044684,0.019466702271853247
2024-04-22,42.19,42.89,41.575,42.6,13511677.0,42.3103,1.072753185781355,1.121588419405321,1.141957746478873,0.0,30.0083139965094,38.726913478827406,42.666021772069485,-0.1084135621598995,0.01978799378187012
2024-04-23,42.79,44.36,42.79,43.87,16446152.0,43.899,1.0351037155231366,1.0839677836030697,1.1062913152496012,0.0,37.82350988352232,41.97229631833312,44.63871196725088,-0.08451585976627718,0.022097512373968207
2024-04-24,44.78,44.83,43.46,43.9,10415061.0,44.0732,1.0289131142206314,1.0784054669703873,1.1024282460136674,0.0,37.99962229554695,42.047304840067824,44.68458784846498,-0.07129257457160998,0.02205332353818583
2024-04-25,42.63,43.765,42.47,43.61,11227283.0,43.0951,1.0300062239984278,1.0804173354735152,1.107800963081862,0.0,36.91123426478946,41.51072355008422,44.32230213260688,-0.07449066213921895,0.022050038726735582
2024-04-26,43.63,44.27,43.12,44.07,9101150.0,43.8897,1.0127232649356543,1.065607745253763,1.0933197186294532,0.0,39.85400034710929,42.71037864878818,45.04348663307825,-0.08378378378378382,0.021273825698037218
2024-04-29,44.7,45.605,44.66,45.13,10564562.0,45.1873,0.9834129973726692,1.037971785213088,1.064755151783736,0.0,46.093857953042715,45.38089959415974,46.66782451115001,-0.07178116001645407,0.02234693361635639
2024-04-30,44.58,44.9102,43.445,43.46,13900052.0,44.0321,1.0145782657287488,1.0737689829728487,1.1025080533824205,0.0,39.19477459711218,42.1766524469599,44.550933314427475,-0.08485997052010952,0.023481573358759604
2024-05-01,43.1,45.16,42.9871,43.82,16056290.0,43.8807,0.9991034752559171,1.061379887418226,1.0912277498858969,0.0,41.236633437238986,43.073008234000724,45.098734902310035,-0.09087136929460582,0.023087075385097963
2024-05-02,44.49,45.0299,43.58,44.93,11188348.0,44.5046,0.9719086833487012,1.0312411899992582,1.0632094369018474,0.0,47.1316585507225,45.75513655079352,46.75378886526737,-0.033971188991614665,0.022988165045654076
2024-05-03,46.25,46.66,45.115,45.47,12656484.0,45.665,0.9620786075591443,1.0152848031669233,1.0492588519903234,0.0,49.77153938843498,47.01156128615937,47.53886574540626,0.024560612888688604,0.01948330192642037
2024-05-06,45.92,46.61,45.87,46.5,8257832.0,46.42,0.9451459293394779,0.9907096774193548,1.025195698924731,0.0,54.44416316358356,49.32744822974472,49.00235975190387,0.06529209621993126,0.019451453672061785
2024-05-07,46.2,46.305,45.48,45.55,7904182.0,45.8063,0.9688254665203073,1.0079326747164288,1.0445883644346874,0.0,49.83893877040783,47.35279217697573,47.74871281043048,0.05880985588098553,0.019964587086133686
2024-05-08,44.57,44.8,44.28,44.43,9752986.0,44.517,0.9956914568663388,1.0291394703278565,1.067720009002926,0.0,45.005621203393076,45.14852587943506,46.32302796679959,0.03542297832673036,0.021363865864937784
2024-05-09,44.04,44.31,43.635,44.16,9359753.0,44.052,1.0052730331262942,1.0309405193236716,1.0710778985507248,0.0,43.90033486404836,44.6304200948976,45.98527411572915,0.05142857142857138,0.020423314728915884
2024-05-10,44.33,44.47,42.85,42.92,15483646.0,43.2598,1.034848888297164,1.0551646474060266,1.0981407269338304,0.0,39.145528775722916,42.32297068732295,44.46590819165277,0.007511737089201942,0.021837120524877893
2024-05-13,43.4,44.85,43.36,44.17,18083268.0,44.3272,1.0060480610627769,1.021477624330239,1.0639076296128593,0.0,45.54805525813306,45.27356793118325,46.29127722725011,0.006838386140870956,0.02176734107095308
2024-05-14,44.65,45.97,44.635,45.12,17215955.0,45.4189,0.9867971124620061,0.9980053191489361,1.0390425531914893,0.0,49.86519856506624,47.38956841332234,47.62630930491591,0.027790432801822362,0.02246585519389342
2024-05-15,46.072,46.36,44.992,45.77,11198103.0,45.5481,0.976154062236649,0.9822664044861991,1.0229189425387808,0.0,52.632388629877106,48.79101893666338,48.5197206168786,0.04952992432928238,0.022534418069540832
2024-05-16,45.58,45.77,44.92,44.96,8377685.0,45.2922,0.9951544229791561,0.9982502965599052,1.0392482206405693,0.0,49.002648059370436,47.17115933416162,47.48961326351726,0.0201951440889494,0.023130290654878774
2024-05-17,45.238,45.61,44.72,45.45,12442498.0,45.3435,0.9849284928492849,0.9862632929959662,1.025931793179318,0.0,51.1953492833077,48.24641622281613,48.16887911535391,0.007090627077332101,0.022407387592270206
2024-05-20,45.39,45.629,44.94,45.6,7354125.0,45.3745,0.9850407268170426,0.9811915204678363,1.0202982456140353,0.0,51.877468308668355,48.57785989843287,48.37747364902608,0.04924068108605617,0.019598206043648234
2024-05-21,45.5,45.635,45.05,45.2,5510258.0,45.2482,0.9959386852085964,0.9873525073746311,1.0269159292035397,0.0,49.875577848921516,47.73453677360498,47.853429296715916,0.03149246919214965,0.01981476981713438
2024-05-22,45.13,45.61,44.72,44.99,6739604.0,45.1442,1.0006826913917377,0.990108913091798,1.0293709713269616,0.0,48.81065016898674,47.288679985771715,47.577334517202175,0.001335410638771517,0.018736503711185803
2024-05-23,45.27,45.27,43.35,43.61,13952549.0,43.9374,1.0293019294395125,1.017931667048842,1.0588488878697546,0.0,42.4033275902284,44.46531458613981,45.805212005213725,-0.04090609192874417,0.020099796731463684
2024-05-24,43.77,44.53,43.625,44.38,7302867.0,44.2388,1.008031288225069,0.9986705723298782,1.0385128436232536,0.0,46.61430776918092,46.31541126214137,46.93065353705752,-0.04559139784946231,0.01965271437756098
2024-05-28,44.26,44.49,43.54,44.03,6819850.0,43.9469,1.013578404334707,1.0063441592853357,1.0446650011355896,0.0,45.00367766585301,45.60107003363143,46.48292976618617,-0.033369923161361004,0.019081846998172575
2024-05-29,43.37,43.6,42.97,43.48,9531904.0,43.3215,1.0248390064397424,1.0189435755903098,1.0554369825206993,0.0,42.517546182390795,44.4857011272807,45.78256825393636,-0.02138194913346847,0.018248285422338015
2024-05-30,43.03,43.125,42.49,42.79,8977620.0,42.8311,1.0390778886922847,1.0351951390511802,1.0697826594998832,0.0,39.5646099977087,43.11702117208834,44.916220391580175,-0.031023550724637583,0.018625614798075823
2024-05-31,43.2,43.61,41.78,42.45,12984351.0,42.4153,1.0466094565034494,1.0431252453867295,1.0746949352179034,0.0,38.1582739753043,42.451249929344826,44.49288316871879,-0.010950605778191957,0.01718594574368368
2024-06-03,43.0,43.52,42.34,42.98,9725358.0,43.0463,1.0317257196038023,1.0310221808593147,1.0579292694276408,0.0,41.64063963252939,43.84939090629879,45.3127442293189,-0.02694136291600646,0.015456981285879478
2024-06-04,42.73,43.515,42.635,43.23,6093060.0,43.1492,1.0226363966821983,1.025545531652402,1.0489521165857043,0.0,43.263583478619154,44.50725872715677,45.69879031949378,-0.041888297872340385,0.014147380061452183
2024-06-05,43.55,44.16,43.025,44.15,5980128.0,43.7771,0.998705711049992,1.0043865609664024,1.0243306908267271,0.0,48.89583182168097,46.876670459032404,47.101029162742364,-0.0353943631199477,0.014896057911590453
2024-06-06,44.09,45.08,43.95,44.76,6468825.0,44.6292,0.9847759479126772,0.9913389931486447,1.0080160857908849,0.0,52.27850925851288,48.38820671665652,48.00937958142007,-0.004448398576512469,0.014798344640970794
2024-06-07,44.18,44.74,43.62,43.8,8128791.0,44.0859,1.00366927592955,1.0132115677321158,1.0272283105022832,0.0,47.0052763400822,46.245949390662076,46.7210293992646,-0.03630363036303641,0.015440648546863738
2024-06-10,43.4,44.27,43.34,44.15,5336950.0,43.9091,0.9933667691312085,1.0052397130992827,1.0163986409966026,0.0,49.02410791657855,47.12876825720239,47.24767705296832,-0.0317982456140351,0.01562658402521367
2024-06-11,43.88,44.225,43.25,44.16,7323081.0,43.7598,0.9914596273291927,1.004279891304348,1.0138677536231884,0.0,49.08378947699432,47.154420437730884,47.262875060594936,-0.02300884955752225,0.0155198077029205
2024-06-12,45.3,45.9,44.915,45.08,14274016.0,45.4905,0.971368361009,0.9849822537710736,0.9919787045252885,0.0,54.376044682780424,49.486910875871374,48.65165449284733,0.002000444543231783,0.016586011856704757
2024-06-13,45.48,45.72,44.32,44.38,7833574.0,44.7242,0.987928925513423,1.0009388613489558,1.006029743127535,0.0,50.108382945604156,47.82539963405067,47.67686980719014,0.017656500802568198,0.014811400501568784
