date,open,high,low,close,volume,vwap,year,month,day,weekday,is_month_start,is_month_end,high_low_range,average_price,volume_change,close_lag_1,close_lag_2,return,return_lag_1,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14,up_day,down_day
2024-09-12,222.5,223.55,219.82,222.77,37498225.0,222.3956,2024,9,12,3,0,0,3.730000000000018,222.16,-0.15898884322343476,222.66,220.11,0.0004940267672686183,0.011585116532642603,221.5,1.072225100742961,221.64366666666666,5.820896058127917,1.0069963254862477,0.9949439631308823,1.0013430892849127,0.8770570543610001,50.54862412068478,54.06838732109261,55.51289271879947,-0.00783859617868432,0.010552153004438762,1,0
2024-09-13,223.58,224.04,221.91,222.5,36766619.0,222.9215,2024,9,13,4,0,0,2.1299999999999955,223.0075,-0.019510416826396426,222.77,222.66,-0.0012120123894600043,0.0004940267672686183,221.7357142857143,1.0867820563902224,221.7816666666667,5.789352940636217,1.006825040128411,0.9967715355805244,1.0026435955056179,0.878856404494382,49.97512578967875,53.830792482911335,55.37103992798167,-0.01913242814318461,0.010084151039836248,0,1
2024-09-16,216.54,217.22,213.92,216.32,59357427.0,215.9366,2024,9,16,0,0,0,3.3000000000000114,216.0,0.6144380042124624,222.5,222.77,-0.027775280898876487,-0.0012120123894600043,220.87000000000003,2.264037691087196,221.66366666666667,5.865447910892329,1.0320028529163146,1.0247026010848126,1.03036150147929,0.9045633783284024,39.05340403468413,48.75757320314481,52.2525106639752,-0.047803503829562555,0.012253824453879911,0,1
2024-09-17,215.75,216.9,214.5,216.79,45519339.0,216.194,2024,9,17,1,0,0,2.4000000000000057,215.98499999999999,-0.23313153381800056,216.32,222.5,0.0021727071005916976,-0.027775280898876487,220.2942857142857,2.741014758216169,221.91433333333333,5.4645110096605585,1.0260620877346742,1.0236373141442563,1.0271101065547306,0.903234697172379,40.12511087004174,49.13471699709636,52.4602922030498,-0.0492917598561593,0.012190281480959424,1,0
2024-09-18,217.55,222.71,217.54,220.69,59894928.0,220.4476,2024,9,18,2,0,0,5.170000000000016,219.6225,0.31581278014603864,216.79,216.32,0.01798975967526184,0.0021727071005916976,220.26285714285717,2.734030689206095,222.36299999999997,4.718985243050308,1.006052445900196,1.0075807694050476,1.0082350808826863,0.8879693234854319,48.255998997492725,52.15733094658499,54.149717930738454,-0.025608194622279146,0.013419375224269921,1,0
2024-09-19,224.99,229.82,224.63,228.87,66781315.0,228.3978,2024,9,19,3,0,0,5.189999999999998,227.07750000000001,0.11497445994091526,220.69,216.79,0.03706556708505149,0.01798975967526184,221.5142857142857,4.241591121040772,222.998,4.229262917764114,0.969808188054354,0.9743435137851181,0.9718407829772361,0.8570546598505702,60.40214087353646,57.621440085653575,57.390512671724565,-0.004003655511554016,0.01651562352207494,1,0
2024-09-20,229.97,233.09,227.62,228.2,318679888.0,228.9222,2024,9,20,4,0,0,5.469999999999999,229.72000000000003,3.771991806390755,228.87,220.69,-0.0029274260497226257,0.03706556708505149,222.3057142857143,4.948874811990938,223.49433333333334,3.9151621125828675,0.9724051583823713,0.9793791995325739,0.9747493426818582,0.8604204645048202,59.176857820829056,57.069171564862785,57.05346837085509,-0.003493449781659441,0.016508392158520912,0,1
2024-09-23,227.34,229.45,225.81,226.47,54146023.0,227.0245,2024,9,23,0,0,0,3.6399999999999864,227.26749999999998,-0.8300927512563956,228.2,228.87,-0.007581069237510896,-0.0029274260497226257,222.8342857142857,5.1980472523911825,223.83533333333332,3.7011980663597197,0.9810003217077002,0.9883663767092036,0.9818360047688436,0.8677228772022784,56.017052459010465,55.64460162507462,56.184096646755094,0.01660905867037754,0.014774062988457378,0,1
2024-09-24,228.645,229.35,225.73,227.37,43556068.0,227.2501,2024,9,24,1,0,0,3.6200000000000045,227.77375,-0.19558140031817295,226.47,228.2,0.003974036296198191,-0.007581069237510896,223.53,5.4649031708405165,224.16333333333333,3.556326401112869,0.9791654885994509,0.9858967028778349,0.9773312222368827,0.865058934775916,57.2945864154068,56.23256859647443,56.53567869585339,0.029522300203758345,0.01450608563613396,0,1
2024-09-25,224.93,227.29,224.02,226.37,42308715.0,225.8624,2024,9,25,2,0,0,3.269999999999982,225.6525,-0.02863786969934934,227.37,226.47,-0.004398117605664775,0.003974036296198191,224.96571428571428,4.487827451907083,224.33333333333334,3.53508165377245,0.9847499984223048,0.9910029303058415,0.9809020629942129,0.8695893890533197,55.37013959586775,55.38863580376209,56.025977351288034,0.01794226099469376,0.014536571332949872,1,0
2024-09-26,227.3,228.5,225.41,227.52,36636707.0,227.2807,2024,9,26,3,0,0,3.0900000000000034,227.1825,-0.13406240298245886,226.37,227.37,0.005080178468878316,-0.004398117605664775,226.49857142857144,2.7104146581367754,224.52666666666667,3.545814758111102,0.9818760046212576,0.9868436474449133,0.9758245428973277,0.8658931082981715,57.15251895628933,56.171165734555686,56.486330001360784,0.03034145457838977,0.014358324545092144,1,0
2024-09-27,228.46,229.52,227.3,227.79,34025967.0,228.1278,2024,9,27,4,0,0,2.219999999999999,228.26749999999998,-0.07126022543456212,227.52,226.37,0.0011867088607593335,0.005080178468878316,227.51285714285714,0.8948875960245438,224.629,3.5955387587265863,0.9828695603093075,0.9861231836340489,0.9749848544712235,0.865626454190263,57.5808574535808,56.35709948972735,56.59519095883939,0.031143904757593655,0.014352216101654732,0,1
