date,open,high,low,close,volume,vwap,year,month,day,weekday,is_month_start,is_month_end,high_low_range,average_price,volume_change,close_lag_1,close_lag_2,return,return_lag_1,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14,up_day,down_day
2024-09-12,217.38,220.27,215.85,219.34,5303055.0,218.5037,2024,9,12,3,0,0,4.420000000000016,218.21,-0.16936857943294603,217.54,210.36,0.008274340351199783,0.034131964251758795,211.06285714285715,5.497189325117134,213.584,8.462861910969346,0.9810079589417604,0.9737576365460017,0.9959751983222395,0.9462799762925139,54.409288846809666,51.66816086542987,51.65540041647832,-0.00476428150097552,0.020421508303182352,1,0
2024-09-13,219.61,220.99,218.72,220.44,4023662.0,220.2153,2024,9,13,4,0,0,2.2700000000000102,219.94,-0.24125584215136364,219.34,217.54,0.005015045135406293,0.008274340351199783,212.60142857142858,6.464452615576839,213.91066666666666,8.534144780025386,0.9749721336547684,0.9703804512187746,0.9899410270368355,0.9423754763200871,55.49179165539411,52.230633862654365,52.02946765081665,-0.015717092337917515,0.019946189586457202,1,0
2024-09-16,218.85,220.3,217.57,219.6,3448891.0,219.1666,2024,9,16,0,0,0,2.730000000000018,219.08,-0.1428477342281732,220.44,219.34,-0.003810560696788312,0.005015045135406293,214.06571428571428,6.759365988864528,214.40666666666667,8.413119612200523,0.9781973718449128,0.9763509411050395,0.9925182149362477,0.946773679417122,54.42898519275605,51.75482876523987,51.717649776022824,-0.00700881754465299,0.019690306214719618,1,0
2024-09-17,221.8,222.14,218.06,219.17,3494960.0,219.8917,2024,9,17,1,0,0,4.079999999999984,220.2925,0.013357627132895677,219.6,220.44,-0.001958105646630237,-0.003810560696788312,216.24428571428572,5.2285940020319215,215.11566666666667,7.851588323097427,0.9790345393986405,0.9815014220316042,0.9930693069306931,0.9494132408632568,53.860305001463225,51.506356995064515,51.55625255183339,-0.014922018967144735,0.0196068935958585,0,1
2024-09-18,219.72,221.26,216.96,217.17,6370843.0,218.7619,2024,9,18,2,0,0,4.299999999999983,218.7775,0.8228657838716322,219.17,219.6,-0.009125336496783265,-0.001958105646630237,217.66,3.419039826226314,215.66833333333335,7.362153490860264,0.9873107966767314,0.9930852941627912,1.0006391306349862,0.9588937238108395,51.18175791397791,50.343426533267525,50.80378322900962,-0.010254306808859748,0.019409076360645875,0,1
2024-09-19,223.27,225.005,222.05,223.62,6967039.0,223.6965,2024,9,19,3,0,0,2.954999999999984,223.48625,0.09358196395673235,217.17,219.17,0.029700234839066253,-0.009125336496783265,219.5542857142857,2.131211370265634,216.54433333333333,6.633555599002303,0.9608072367664533,0.9683585248785141,0.9705196315177532,0.932086351846883,58.37181523730572,53.821849750550804,53.058381449465195,0.02842163355408389,0.020818179433302057,1,0
2024-09-20,222.74,223.53,220.54,222.53,7246354.0,222.2416,2024,9,20,4,0,0,2.990000000000009,222.33499999999998,0.04009091954272104,223.62,217.17,-0.004874340398891008,0.029700234839066253,220.26714285714283,2.1791719703083987,217.13833333333332,6.3281239162051675,0.9662196429373889,0.9757710570859359,0.9744465914708129,0.9375329169100797,56.8480527559579,53.17071894003162,52.64236210130574,0.009985022466300508,0.02063950182089677,0,1
2024-09-23,222.33,222.62,221.41,222.09,3745263.0,222.0285,2024,9,23,0,0,0,1.210000000000008,222.1125,-0.4831520789627446,222.53,223.62,-0.001977261492832394,-0.004874340398891008,220.66,2.231427047127876,217.68699999999998,6.0010218382743306,0.971954741642706,0.9801747039488494,0.9753226169570895,0.9402384168580306,56.21017148769789,52.90345332778726,52.472891398677994,0.05651491365777073,0.015724060420629748,0,1
2024-09-24,223.02,224.06,220.62,223.61,3512903.0,223.0771,2024,9,24,1,0,0,3.4399999999999977,222.82750000000001,-0.06204103690448437,222.09,222.53,0.006844072222972786,-0.001977261492832394,221.11285714285714,2.4864346246873548,218.23033333333333,5.7622406342007135,0.9698007372529979,0.9759417438099071,0.9677438397209425,0.9347582845132149,57.96490776747383,53.734531138804215,53.00618309091029,0.06648542948442815,0.01562024145721508,1,0
2024-09-25,223.17,225.23,223.07,224.25,3055768.0,224.1877,2024,9,25,2,0,0,2.1599999999999966,223.93,-0.13013026548128426,223.61,222.09,0.002862126022986411,0.006844072222972786,221.77714285714288,2.6317973217639494,218.58266666666665,5.797460165263155,0.9717789456919892,0.9747276105536975,0.9641623188405798,0.9329638795986622,58.715063277577066,54.08742484950136,53.2316515352848,0.07117267733460708,0.015529001418875215,1,0
2024-09-26,228.63,228.8788,224.83,227.22,4622373.0,226.7258,2024,9,26,3,0,0,4.0488,227.3897,0.5126714462616271,224.25,223.61,0.013244147157190689,0.002862126022986411,222.92714285714285,3.031175318174469,218.99499999999998,5.9604326098487705,0.9664013479698718,0.9638016019716573,0.95181146025878,0.9216616054924742,62.09563163183789,55.70923446023966,54.2705928542049,0.11426049431149488,0.012810579242779218,0,1
2024-09-27,227.54,227.61,224.26,225.1,3046880.0,225.4766,2024,9,27,4,0,0,3.3500000000000227,226.1275,-0.34084073267129245,227.22,224.25,-0.009330164598186808,0.013244147157190689,224.06,1.718584689015689,219.13066666666666,6.053934561767066,0.9811639271434918,0.9734814156671109,0.9608396268325189,0.9311594846734784,58.418472772936894,54.29306493370642,53.40644904370633,0.08607546077390715,0.013323699838846556,0,1
2024-09-30,224.12,225.9,223.0,225.76,2750944.0,224.6903,2024,9,30,0,0,1,2.9000000000000057,224.695,-0.0971275534317072,225.1,227.22,0.002932030208796066,-0.009330164598186808,224.3657142857143,1.8149091542225835,219.276,6.161667150127662,0.9831679659815734,0.9712792345854006,0.9584638554216867,0.9292394578313254,59.22795368121413,54.66422431032915,53.6409464361353,0.07320783418900922,0.013087125838757513,1,0
2024-10-01,225.09,225.22,218.95,220.26,5647652.0,220.7675,2024,10,1,1,1,0,6.27000000000001,222.38,1.0529869019507485,225.76,225.1,-0.024362154500354394,0.002932030208796066,224.04142857142855,2.3278847950518227,219.11633333333333,6.068239808034366,1.0086002257072813,0.994807651563304,0.981866884590938,0.9531024698084083,50.41935374113171,51.08788842873341,51.43953158789222,0.012503447641813104,0.012439784987380815,0,1
2024-10-02,220.31,222.895,219.06,221.89,2266152.0,221.7742,2024,10,2,2,0,0,3.835000000000008,221.03875000000002,-0.5987443985571349,220.26,225.76,0.007400345046762791,-0.024362154500354394,224.01285714285717,2.356874443589011,219.03733333333332,6.0141533834395275,1.002011936416371,0.9871437799510268,0.9743557618639866,0.9468029203659473,52.66613960052303,52.049666593735765,52.03482399221084,0.0116257864502598,0.012402389423465252,1,0
2024-10-03,221.24,224.44,221.21,222.81,2892440.0,222.5289,2024,10,3,3,0,0,3.2299999999999898,222.425,0.27636628081434966,221.89,220.26,0.004146198566857606,0.007400345046762791,223.89857142857142,2.398690118731514,218.945,5.9309298858055755,0.9986343264921426,0.9826533818051254,0.9709546250168305,0.9435916251514744,53.934976221231175,52.59393842395163,52.37109714728509,0.010751224823081218,0.012382356420094472,1,0
2024-10-04,225.69,225.85,222.92,225.29,2507672.0,224.643,2024,10,4,4,0,0,2.930000000000007,224.93749999999997,-0.1330254041570439,222.81,221.89,0.011130559669673579,0.004146198566857606,224.04714285714286,2.4556174667164674,219.10833333333332,6.038590314676316,0.9894453498031109,0.9725612913726012,0.9613067601757734,0.9339466909316883,57.26086728937108,54.04843155896045,53.272209982335426,0.025910746812386254,0.012593236707375792,0,1
2024-10-07,224.28,225.77,223.18,223.74,2215206.0,224.5239,2024,10,7,0,0,0,2.5900000000000034,224.2425,-0.11662849048838919,225.29,222.81,-0.006880021305872397,0.011130559669673579,223.54999999999998,2.019801970487717,219.101,6.032625865042773,0.9977588782898518,0.9792661124519532,0.9686332350049163,0.9411131223741843,54.6071716843467,52.99711548104144,52.637091973041116,0.020851393895150006,0.012776664745875927,0,1
2024-10-08,225.35,228.3,224.835,227.92,3932395.0,227.1033,2024,10,8,1,0,0,3.4650000000000034,226.60125,0.775182533814011,223.74,225.29,0.01868239921337267,-0.006880021305872397,223.95285714285714,2.5831486877148606,219.32666666666668,6.235143077379947,0.982829188186331,0.9622967122967124,0.951974376974377,0.924692435942436,59.99197192291589,55.41643296233148,54.14158863201323,0.04950039139844353,0.013145465329458204,1,0
2024-10-09,228.1,230.79,227.39,230.47,3789891.0,229.3832,2024,10,9,2,0,0,3.4000000000000057,229.1875,-0.036238475534629666,227.92,223.74,0.0111881361881363,0.01868239921337267,224.6257142857143,3.5607623581775476,219.59266666666664,6.537630559562847,0.9740778161396897,0.9528036910082295,0.9432255825053152,0.9153002559986115,62.88455355600402,56.81907687271076,55.03080169904237,0.030632322690278047,0.011080091045372716,1,0
2024-10-10,228.93,231.005,228.29,230.41,2846118.0,229.8335,2024,10,10,3,0,0,2.7150000000000034,229.65875,-0.2490237845890555,230.47,227.92,-0.00026033757105048405,0.0111881361881363,226.07571428571427,3.5532888856307205,219.959,6.829037065456291,0.9767743215510238,0.9546417256195477,0.9444789722668288,0.9163710342433055,62.769557406803095,56.775598961694556,55.00519370718936,0.03541095582618081,0.010920481540301953,1,0
2024-10-11,229.86,231.33,229.52,230.81,4424457.0,230.6828,2024,10,11,4,0,0,1.8100000000000023,230.38,0.5545585249803417,230.41,230.47,0.0017360357623368294,-0.00026033757105048405,227.34999999999997,3.3980827927893444,220.40466666666666,7.0902481515509095,0.9777801159890324,0.9549181866759094,0.9445899224470342,0.9156052597374463,63.25202281201739,57.00250686841782,55.14717859265066,0.03926336170021161,0.010847062213973253,1,0
2024-10-14,232.28,234.3,232.171,233.82,4905062.0,233.6347,2024,10,14,0,0,0,2.129000000000019,233.14274999999998,0.10862462896576908,230.81,230.41,0.013041029418136008,0.0017360357623368294,228.92285714285714,3.49318247583884,220.8543333333333,7.501210331458371,0.9683120104598164,0.9445485131012459,0.934919168591224,0.9046948507398854,66.74442046105986,58.690610795154164,56.208268717316585,0.0456598542104556,0.01114666881829554,1,0
2024-10-15,234.0,234.565,227.83,228.68,7089654.0,229.5769,2024,10,15,1,0,0,6.734999999999985,231.26875,0.44537500239548455,233.82,230.81,-0.021982721751774847,0.013041029418136008,229.40714285714284,3.1207248852642175,221.46999999999997,7.353967730368844,0.9914603063544815,0.9684712261675702,0.9586251530523001,0.9258081161448313,56.81479242417334,54.8841376562859,53.98296256703115,0.019754738015607565,0.013031866034934439,0,1
2024-10-16,229.4,229.74,226.9238,229.39,2879422.0,228.78,2024,10,16,2,0,0,2.816200000000009,228.86345,-0.5938557791395744,228.68,233.82,0.003104775231764778,-0.021982721751774847,230.21428571428572,1.9042483831541324,222.12733333333335,7.141110187683658,0.9890672778113381,0.9683392185070551,0.9581690570643882,0.9237471119054885,57.74982436242672,55.29841912666939,54.23832711588061,0.009550215650030669,0.012602305375268939,0,1
2024-10-17,232.59,232.72,230.09,230.09,3025591.0,231.1439,2024,10,17,3,0,0,2.6299999999999955,231.3725,0.050763312914883674,229.39,228.68,0.0030515715593530945,0.003104775231764778,230.5242857142857,1.624601049923229,222.81866666666667,6.859862637275925,0.9876073337762241,0.9683978732959566,0.9581007431874483,0.9218636185840323,58.699277337221346,55.713185592793884,54.49238905156525,0.022167925366503916,0.01227032297220825,0,1
2024-10-18,231.29,231.76,230.42,230.91,2268528.0,230.9318,2024,10,18,4,0,0,1.3400000000000034,231.09499999999997,-0.2502198743980928,230.09,229.39,0.0035638228519274673,0.0030515715593530945,230.58714285714285,1.6306513451706564,223.71833333333333,6.013495789404892,0.9856932509264587,0.9688551094943196,0.9569676497336624,0.9195725607379498,59.83785417663713,56.20560858067774,54.792401231607386,0.022811835577604578,0.012276609651020379,0,1
2024-10-21,230.19,232.02,229.77,231.99,3161192.0,231.1494,2024,10,21,0,0,0,2.25,230.9925,0.3934992206399921,230.91,230.09,0.004677146940366361,0.0035638228519274673,230.81285714285715,1.709490316685101,224.54266666666666,5.336471088477436,0.9847160899792479,0.967898041582252,0.9547851200482778,0.9163222552696236,61.34917963188469,56.85916870414137,55.18942743496296,0.053255243802778685,0.009725806906295107,1,0
2024-10-22,230.76,232.54,230.1,231.75,3084585.0,231.5842,2024,10,22,1,0,0,2.4399999999999977,231.2875,-0.024233580244414132,231.99,230.91,-0.0010345273503168384,0.004677146940366361,230.94714285714286,1.7457635796903925,225.25566666666666,4.775679538815981,0.9887748497457235,0.9719769866954332,0.9578830636461704,0.9182988133764832,60.80162376603229,56.6647710892194,55.07973895586198,0.04443643246653761,0.009743996690927046,1,0
2024-10-23,230.89,231.24,226.4817,228.43,3041820.0,228.86,2024,10,23,2,0,0,4.75830000000002,229.260425,-0.013864101653869199,231.75,231.99,-0.014325782092772354,-0.0010345273503168384,230.17714285714285,1.4270332194826483,225.61866666666668,4.5788047931013125,1.004903033752134,0.987692801587649,0.9730963533686467,0.9325141181105808,53.66602197727243,54.02170041957177,53.57666089514598,0.025223284412728253,0.010793510546407734,0,1
2024-10-24,229.36,229.6672,227.74,229.1,2416361.0,229.0107,2024,10,24,3,0,0,1.9271999999999991,228.9668,-0.20561999066348435,228.43,231.75,0.002933064833865906,-0.014325782092772354,230.23714285714286,1.3608908146897751,225.944,4.46256814880767,1.0031520858015839,0.9862243561763422,0.9714945438673067,0.9306612832824095,54.818408977464394,54.46510477432866,53.83608061127974,0.016911536242176783,0.010467896513716449,0,1
2024-10-25,230.4,232.875,229.96,230.29,4157391.0,231.5154,2024,10,25,4,0,0,2.914999999999992,230.88125,0.7205173399173386,229.1,228.43,0.00519423832387611,0.002933064833865906,230.3657142857143,1.3090436349023595,226.27233333333334,4.405641119990923,1.0000000000000002,0.9825538813380231,0.9672786486603849,0.9267128403317555,56.870199653574964,55.257896057390234,54.298929326599556,0.02927505139894504,0.010241524953903774,0,1
