date,open,high,low,close,volume,vwap,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14
2023-11-27,236.89,238.33,232.1,236.08,112031763.0,235.6227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,236.68,247.0,234.01,246.72,148549913.0,241.1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,249.21,252.75,242.76,244.14,135401335.0,248.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,245.14,245.22,236.91,240.08,132353196.0,240.6912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,233.14,240.19,231.9,238.83,121331709.0,236.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,235.75,239.3733,233.2902,235.58,104099817.0,236.4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,233.87,246.66,233.7,238.72,137971115.0,241.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,242.92,246.57,239.1709,239.37,126436179.0,243.3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,241.55,244.08,236.98,242.64,107142262.0,240.8987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,240.27,245.27,239.2701,243.84,103126829.0,243.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,242.74,243.441,237.45,239.74,97913888.0,240.1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,238.55,238.99,233.87,237.01,95328313.0,235.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,234.19,240.3,228.2,239.29,146286348.0,233.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,241.22,253.88,240.79,251.05,160829239.0,248.7481,0.9597092212706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,251.21,254.13,248.3,253.5,135932762.0,252.0403,0.9553423499577346,0.0,0.0,0.0,70.24303200219258,0.0,0.0,0.07378854625550657,0.020844334768562636
2023-12-18,253.78,258.74,251.36,252.08,116416490.0,254.9372,0.9622427120641972,0.0,0.0,0.0,67.28609154365606,0.0,0.0,0.021725032425421675,0.01754507752282979
2023-12-19,253.48,258.3399,253.01,257.22,106737369.0,256.1922,0.9466465615870793,0.0,0.0,0.0,71.89759261070219,0.0,0.0,0.0535758171540921,0.017838528088196543
