date,open,high,low,close,volume,vwap,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14
2024-01-16,55.018,56.835,54.9,56.382,449579730.0,56.1219,0.9073678529621915,0.8749240301278187,0.0,0.0,78.1272952967581,71.6268568275082,0.0,0.1546590210935901,0.021489161280076444
2024-01-17,56.347,56.4707,54.74,56.053,474394440.0,55.6716,0.9213257350823583,0.8855826925707216,0.0,0.0,75.7198835566295,70.20408151076803,0.0,0.13746220499604278,0.021932130183744666
2024-01-18,57.26,57.6,56.107,57.107,491650360.0,57.0793,0.9139397471913627,0.8760070277432421,0.0,0.0,78.05307638505197,72.04441680435731,0.0,0.15561446465791118,0.021975265058949343
2024-01-19,57.989,59.5,57.225,59.491,543501480.0,58.5409,0.8892845736569998,0.8481445372689426,0.0,0.0,82.2158539672009,75.57441191139382,0.0,0.20130447074027713,0.023310022055930524
2024-01-22,60.049,60.331,59.07,59.654,452954630.0,59.7767,0.8989865366470455,0.8537343123121108,0.0,0.0,82.46080832270181,75.7906307998771,0.0,0.2045959371592425,0.0231997935565657
2024-01-23,59.57,59.91,58.585,59.873,294654450.0,59.4725,0.9096623567503596,0.8580033292691752,0.0,0.0,82.80352309511099,76.08487039051641,0.0,0.2430036538780933,0.020284163135517053
2024-01-24,60.304,62.849,59.938,61.362,560270760.0,61.7176,0.903644414644708,0.8447100811577196,0.0,0.0,84.95592776974475,77.96826040534006,0.0,0.2899577455906157,0.018669251483527223
2024-01-25,62.35,62.719,60.85,61.617,482776840.0,61.9052,0.9156923298069412,0.8493235092047108,0.0,0.0,85.295372170284,78.27141744713771,0.0,0.2837409892078837,0.018903195669208003
2024-01-26,60.96,61.783,60.573,61.031,390308590.0,61.1516,0.9384516533752167,0.8647829245246951,0.0,0.0,80.7843733011441,75.79214772272933,0.0,0.24306984133450094,0.020217402406882305
2024-01-29,61.232,62.489,60.907,62.465,348732980.0,61.8645,0.928585150541446,0.8526022572640679,0.0,0.0,83.13493420424187,77.58916942814446,0.0,0.19543375499971294,0.014955270417426343
2024-01-30,62.9,63.493,62.26,62.774,410735300.0,62.8595,0.9349764916321134,0.8560646127377576,0.0,0.0,83.6004588345699,77.95397374387446,0.0,0.18129469326307857,0.015050496540903758
2024-01-31,61.44,62.269,60.7,61.527,453794870.0,61.5108,0.962258149151708,0.8802612403226768,0.0,0.0,74.64573346269567,72.993561184219,0.0,0.1320515179392825,0.016917671602845838
2024-02-01,62.1,63.191,61.65,63.027,369145790.0,62.4717,0.9486557915088545,0.8661605343741572,0.0,0.0,77.73512754758325,74.97508887671913,0.0,0.14966619240450907,0.01740598963765054
2024-02-02,63.974,66.6,63.69,66.16,476577650.0,65.6028,0.9160941008809812,0.8334849858927852,0.0,0.0,82.52473437411683,78.39952126071634,0.0,0.2092853226101261,0.01992949393532313
2024-02-05,68.225,69.497,67.205,69.332,680078010.0,68.6607,0.8875235924866689,0.8055549145175869,0.0,0.0,85.8448400113012,81.1072615364164,0.0,0.22968323223723885,0.02152826635399296
2024-02-06,69.63,69.754,66.3,68.223,683111360.0,67.8474,0.9146925733047716,0.8280467486527027,0.0,0.0,80.11398400455624,77.58948597722039,0.0,0.2171159438388668,0.022439867192511505
2024-02-07,68.319,70.22,67.6,70.099,495574550.0,69.2666,0.9034518527877919,0.8160002282486197,0.7619700708997275,0.0,82.27021259519705,79.17041898753399,0.0,0.22750275798063302,0.02269110174589367
2024-02-08,70.074,70.794,69.455,69.641,414422110.0,70.0906,0.9198040152865614,0.8311128980533498,0.7731267500466678,0.0,79.989873907736,77.7845853718382,76.12672209522016,0.17061404246020406,0.02196829991835455
2024-02-09,70.533,72.185,70.212,72.133,436636890.0,71.4565,0.900384408958848,0.8128974717997774,0.7531581938918386,0.0,82.78571768252209,79.77708279723454,77.86790606472978,0.209189660374828,0.022713013829183323
2024-02-12,72.6,74.611,71.25,72.248,613710180.0,72.881,0.9111858756347184,0.8220887314066363,0.7586330417451002,0.0,82.90442602674177,79.86330213022455,77.94365731997361,0.20668748851736196,0.022791583503528917
2024-02-13,70.4,73.45,69.62,72.128,602580150.0,71.967,0.9233634253390797,0.8339036157941437,0.7669265749778171,0.0,82.26691802124179,79.49743731457362,77.66063181210104,0.17545060460871542,0.022898453669940724
2024-02-14,73.202,74.236,71.938,73.9,504917420.0,73.2461,0.9130949159095302,0.8255146594497068,0.7558806495263871,0.0,84.19913519546287,80.8383832299043,78.81950850309697,0.19934433679017172,0.023020153887348734
2024-02-15,73.869,73.975,72.4,72.658,420121810.0,73.0294,0.9401334235144689,0.8511359152926495,0.7762743262957967,0.0,77.80037318128001,77.1783925668134,75.99976006013227,0.1905097409513199,0.023650505911158363
2024-02-16,74.1,74.402,72.501,72.613,495326620.0,73.4282,0.9506985171879888,0.8629630139690322,0.7839295993830305,0.0,77.57035629791552,77.04764431278004,75.89937255270806,0.1624589770271352,0.023688916139638496
2024-02-20,71.947,71.956,67.734,69.452,704833100.0,69.0538,1.000836137599658,0.9120087734454492,0.8265055002015781,0.0,63.39244640033707,68.60235672090822,69.33482525778507,0.10638162296492171,0.027833167404296873
2024-02-21,68.006,68.888,66.248,67.472,690298130.0,68.351,1.0364997967410823,0.946290807050826,0.8569477709271994,0.0,56.43442289090436,64.05291673476705,65.7026713556784,0.09662424626586685,0.028575379014694192
2024-02-22,75.025,78.575,74.22,78.538,865099740.0,77.2824,0.9045639417497627,0.8237379782186118,0.7441062924953525,0.0,73.76563879316603,74.01566644648226,73.59210742718912,0.24610087740174835,0.05082087699689063
2024-02-23,80.79,82.394,77.57,78.817,829388370.0,79.8955,0.9128324382520813,0.831169671517566,0.749640559777713,0.0,74.04598094396852,74.20214801063024,73.74746924856538,0.19130894800483667,0.05002388517614475
2024-02-26,79.7,80.646,78.505,79.092,503972730.0,79.5584,0.918472881490633,0.8385083194254792,0.7549830577049511,0.0,74.33707758361287,74.38955817389616,73.90189578653306,0.14077193792188325,0.049082547686463425
2024-02-27,79.381,79.48,77.162,78.701,391705240.0,78.7656,0.9325457835896076,0.8528354150519054,0.7665135131700995,0.0,73.08199667330025,73.60310467937335,73.27653067826755,0.1535845682541077,0.048711301207525017
2024-02-28,77.62,78.933,77.125,77.663,393110400.0,77.9578,0.9519664631622708,0.8733678414002378,0.7843070702908721,0.0,69.71681098622166,71.52641605130047,71.63444989889749,0.10790453501476471,0.04888256432094866
2024-02-29,79.094,79.99,78.35,79.112,507288980.0,79.2564,0.9430815986016209,0.867087167559915,0.7775821619981799,0.0,71.6774037929693,72.64114050584607,72.51189386880813,0.13599747275311946,0.04875517878325156
2024-03-01,80.0,82.3,79.435,82.279,479135100.0,81.3682,0.9155894665016069,0.8439099486705801,0.7554797700506812,0.0,75.42268622200054,74.86594046530465,74.28589234834611,0.1406568422220067,0.048939726042476234
2024-03-04,84.13,87.695,83.719,85.237,615616450.0,85.7211,0.8947003229650438,0.8246919373824357,0.7376230979504207,0.0,78.30795806420136,76.69690506046713,75.77587287315275,0.17978352341933324,0.049320102526665854
2024-03-05,85.27,86.097,83.417,85.964,520639300.0,84.9834,0.8986303236570792,0.8279194391450685,0.7401917081569029,0.0,78.9616672208139,77.12066529168072,76.12285074093967,0.19182564330079854,0.04916317438683429
2024-03-06,88.022,89.724,87.03,88.7,582520300.0,88.4523,0.8828297632468997,0.8132149567831644,0.7263138669673054,0.0,81.25156229338654,78.63334853865693,77.367757517368,0.20027063599458717,0.049325136286421434
2024-03-07,90.158,92.767,89.602,92.669,608119160.0,91.6171,0.8604426198929216,0.7896463038700464,0.7046673644908222,0.0,83.97625739797913,80.56196240838791,78.98931898607788,0.2754135814363181,0.04909390532031402
2024-03-08,95.1379,97.4,86.506,87.528,1142269060.0,91.0655,0.9231527543839032,0.8458942662157631,0.7547961795082715,0.0,69.82175039013163,71.86949314368665,72.15618665698933,0.20540399102089157,0.052793271475387704
2024-03-11,86.429,88.797,84.166,85.774,678364120.0,86.6503,0.9556225829338892,0.8728076106978804,0.7787084664350502,0.0,65.74982773385196,69.23297149844679,70.04661385801211,0.23501123077809138,0.05114933177183629
2024-03-12,88.049,91.96,86.1501,91.913,668075150.0,89.7153,0.9107890847089871,0.8251912134300916,0.7359215780139915,0.0,71.92187937710774,72.84042711216665,72.8785048963041,0.36223915105525273,0.051393486630842464
2024-03-13,91.055,91.504,88.435,90.888,635712890.0,89.9592,0.9307664378135727,0.8448082621834931,0.7533236510870521,0.0,69.66457714103758,71.39455453980261,71.72321619466862,0.15724872036466442,0.0323397678310488
2024-03-14,89.577,90.646,86.6,87.944,602318160.0,88.0826,0.9693376304401502,0.8831017465659967,0.7875875557172746,0.0,63.50002921682773,67.41831424704864,68.53890083624275,0.1157998908864839,0.03433878539380946
2024-03-15,86.93,89.546,86.257,87.8365,642086160.0,88.241,0.9776349890340088,0.8935975742810031,0.7977201960460628,0.0,63.27983297924403,67.27677833903077,68.4257076731175,0.1105611186972133,0.034413630470770104
2024-03-18,90.388,92.405,87.085,88.455,668975930.0,89.3456,0.9786755977615738,0.8957509468091118,0.8012898083771409,0.0,64.05220084825274,67.6806155405776,68.72890911114408,0.12393743408597113,0.03421364335700283
2024-03-19,86.7,90.544,85.01,89.398,672171270.0,87.8605,0.977728408753152,0.8937841637023947,0.8018536208863734,0.0,65.25226035466426,68.29768840011533,69.18921476685746,0.1511015541506251,0.03361664214756725
2024-03-20,89.797,90.41,88.223,90.372,479062790.0,89.3828,0.9760904926304607,0.8923208147066201,0.8016475235692471,0.0,66.49635792788226,68.93150570398907,69.65991163534875,0.1423298614622308,0.03353786952109837
2024-03-21,92.3,92.648,90.405,91.435,480372310.0,91.6443,0.9718953354842236,0.8897251234939211,0.8007042161098048,0.0,67.84929433802975,69.61730497659129,70.16745950934366,0.1112799134651612,0.03242778054264203
2024-03-22,91.141,94.778,90.834,94.289,586719360.0,93.5181,0.9493347201536917,0.8715079878529485,0.7849396005896765,0.0,71.21070644540082,71.37241934651357,71.47478499245388,0.10619801260016204,0.03213765888116421
2024-03-25,93.941,96.766,93.51,95.002,552136080.0,95.4481,0.9490052089128951,0.8729912703592204,0.7875073156354603,0.0,71.99835951581258,71.79352088124321,71.78992763590571,0.1051370341073008,0.03213680635667643
2024-03-26,95.851,96.375,92.502,92.561,513647580.0,94.4526,0.9770116849583365,0.9033287957851218,0.816453906072752,0.0,65.4012603425717,68.23857002728833,69.1221616426423,0.043528748590755395,0.03248217247975265
2024-03-27,93.112,93.24,89.123,90.25,586067230.0,90.3244,1.0001151563118322,0.9331532779316711,0.8448659279778393,0.0,59.813397555106135,65.08235189619904,66.72669609691604,-0.026103659260378276,0.030987499280793574
2024-03-28,90.0,91.3,89.193,90.356,435212270.0,90.5004,1.0011774852488253,0.9381293623740168,0.8514676391163841,0.0,59.98228699059922,65.15881627615454,66.78057819903302,0.032309660908509175,0.026805768537010333
2024-04-01,90.299,92.225,89.204,90.363,452441490.0,90.5143,1.0047273615465242,0.9445877553128309,0.8587622146232418,0.0,59.99424394392793,65.16402771391331,66.78420279316774,0.05350106092755369,0.026026637501229813
2024-04-02,88.448,90.094,87.62,89.452,433063550.0,88.9609,1.012994598859085,0.9604825306682168,0.874206837186424,0.0,57.582859170467316,63.877682895381795,65.83033617915089,-0.0267753201396973,0.017471572829961257
2024-04-03,88.484,90.374,88.4,88.964,370066550.0,89.5453,1.017006477740595,0.9730619501521214,0.8855913627984353,0.0,56.277946934000994,63.18649133943041,65.32037403954422,-0.0211689111873955,0.017302400326087628
2024-04-04,90.406,90.634,85.88,85.905,434964920.0,88.3499,1.0515257718243574,1.014864288070155,0.9231871253128455,0.0,48.81089476285214,59.04358691209383,62.23654078898888,-0.023185208769216814,0.017583059675896916
2024-04-05,86.866,88.481,85.926,88.008,399678460.0,87.5842,1.0265381718545068,0.9942003378480744,0.9071824152349788,0.0,53.38955740766202,60.868291390236486,63.44713169076226,0.0019524912764055102,0.01890948206675158
2024-04-08,88.7,88.83,86.732,87.133,283220000.0,87.4278,1.035763061723375,1.0073655599294566,0.9221492431111059,0.0,51.33222411979099,59.723030326489614,62.59519110099927,-0.014945452489966704,0.018988759185591817
2024-04-09,87.442,87.635,83.022,85.354,503547350.0,84.8175,1.053966840620073,1.0308071873218205,0.9470685615202568,0.0,47.33818331080393,57.449550162922996,60.898716827393265,-0.04523591131792659,0.01934560911544005
2024-04-10,83.926,87.4,83.709,87.039,431928530.0,86.3739,1.0308277241893204,1.0140448534564965,0.9343807948161168,0.0,51.21038894608163,58.97956896293307,61.89679755142135,-0.036880892311777935,0.01997312315430741
2024-04-11,87.42,90.739,86.926,90.616,431637270.0,89.0982,0.9894909760496411,0.9787809731909007,0.9036418513286837,0.0,58.23162913913914,61.98168688012218,63.89323713189735,-0.008957182698091537,0.022907033948557146
2024-04-12,89.699,90.175,87.53,88.186,426804790.0,88.7371,1.0118135045731262,1.0091815405317548,0.9345881432426916,0.0,52.68481111050398,58.94975047117681,61.653914811510546,-0.06472653225720915,0.02197801527997186
2024-04-15,89.098,90.613,85.929,86.001,443076950.0,88.1206,1.0300445011436743,1.036264113207986,0.9636756549342449,0.0,48.2356046799274,56.384188805834825,59.73305557610756,-0.09474537378160452,0.022304724919498694
2024-04-16,86.4325,88.118,86.0639,87.415,370453020.0,87.2648,1.0091778952615191,1.02033232282789,0.9529505233655551,0.0,51.112835032476376,57.61897887489758,60.544784816900986,-0.055595769276477136,0.02240962653975646
2024-04-17,88.34,88.775,83.95,84.035,495399510.0,85.6896,1.0444857159856862,1.0606062949961326,0.994778723151068,0.0,44.71479818352835,53.84917484605205,57.7072941503843,-0.0688642659279779,0.023666663660239434
2024-04-18,84.97,86.19,82.402,84.671,447260340.0,84.7627,1.031844264438659,1.0510534893883383,0.9911916712924141,0.0,46.082439154369794,54.42953864439869,58.08447269066449,-0.06291779184558843,0.02385227337503008
2024-04-19,83.15,84.324,75.606,76.2,875198000.0,79.6366,1.1332761529808772,1.160692694663167,1.1029817585301835,0.0,34.01334250583935,46.39134237318408,51.8052386210302,-0.15673450416652834,0.0348787158590138
2024-04-22,78.104,80.073,76.4,79.518,596340510.0,78.6079,1.0770652107519232,1.1089034348617086,1.0594425161598628,0.0,40.57801202011201,49.41814210642873,53.801379784811104,-0.11105397308053477,0.03786530293196174
2024-04-23,80.769,82.769,80.264,82.423,438559370.0,81.9257,1.0334355355041327,1.0684649106843156,1.0245993230045012,0.0,45.673898195135344,51.87894541911051,55.44986157250424,-0.07352412211681125,0.03967533132621063
2024-04-24,83.95,84.082,79.183,79.677,512207530.0,81.3232,1.063468755098711,1.100169643268028,1.0617760457848564,0.0,42.006732585320314,49.52299223604722,53.60489739544832,-0.07249869041382917,0.039614780508650485
2024-04-25,78.868,83.323,78.223,82.632,424640730.0,81.7226,1.0207909768612642,1.0574960870687706,1.0263482670151995,0.0,46.943500102282535,51.95201138110065,55.240230359621805,-0.061085355876738356,0.04046120270930054
2024-04-26,83.818,88.3309,83.387,87.735,551010780.0,86.636,0.961908018464695,0.9959087023422808,0.9698057787656009,0.0,54.19504189725299,55.75554714512976,57.85777172864526,0.006908978228684859,0.0439951573933134
2024-04-29,87.595,87.992,85.266,87.757,388970760.0,87.0561,0.9636227635076731,0.995628838725116,0.9730037489886845,0.0,54.22408951661558,55.77116200858909,57.86861056177507,0.028153337863486172,0.04355094989841945
2024-04-30,87.24,88.819,86.3,86.402,363708700.0,87.2164,0.978208176398033,1.010450761170652,0.9914547116964885,0.0,52.03533184623224,54.544651137807456,56.94808740833385,-0.007318558347407467,0.043518527837361064
2024-05-01,85.077,86.0,81.2546,83.041,559863170.0,83.5472,1.011284442968792,1.0487959762848071,1.0348556737033514,0.0,46.97071616664946,51.63108148671805,54.74398772213998,-0.08359450869603602,0.043008897816144545
2024-05-02,84.449,86.237,83.2,85.817,377897540.0,84.9912,0.9765997080165603,1.0131003569611305,1.0056556393255416,0.0,51.19585073941623,53.74229205981172,56.173582442373316,-0.026863674506157564,0.04370328604042935
2024-05-03,87.789,89.281,87.04,88.789,398340720.0,88.3395,0.9461532397031165,0.9781958726118475,0.9743027852549302,0.0,55.30193219630658,55.875333117368264,57.63556222470761,0.03241822769502667,0.04410339882870636
2024-05-06,89.39,92.22,89.055,92.14,376202550.0,91.3588,0.9154059040590407,0.9418428478402432,0.9417606902539614,0.0,59.4450301649277,58.12746214709486,59.20141193132412,0.054052508150775,0.04495429422749106
2024-05-07,91.098,91.781,89.011,90.554,437341610.0,90.5684,0.936580856253096,0.9567013421089442,0.960786602469245,0.0,56.763285553805105,56.71028012809373,58.163168094742936,0.07757482001546978,0.04370978768006419
2024-05-08,89.4825,91.194,89.42,90.412,325721020.0,90.3145,0.9425874251837618,0.9574116267752067,0.9648861876742023,0.0,56.51744460300953,56.58250836547736,58.07012607024094,0.06780361635034415,0.04375691452207491
2024-05-09,90.529,91.072,88.231,88.747,378012680.0,89.0989,0.9703700245803077,0.9748092893280901,0.9854864953181516,0.0,53.58685152481663,55.077305861855145,56.979564866837684,0.16465879265091865,0.03261587578032156
2024-05-10,90.3045,91.401,89.227,89.878,335325410.0,90.0519,0.9663925384568925,0.9623652803429835,0.9754810965976101,0.0,55.283055863591855,55.90164654475449,57.532376941028474,0.13028496692572755,0.031295713919490056
2024-05-13,90.478,90.998,88.529,90.399,289680170.0,90.1269,0.9671251104231557,0.9568321183493917,0.9716555492870497,0.0,56.079335921512694,56.283925571252844,57.78735005050072,0.09676910571078468,0.030295719798631836
2024-05-14,89.599,91.651,88.934,91.356,296507080.0,90.7006,0.9661254558305655,0.9475035392676271,0.9628165637724945,0.0,57.5738042361888,56.99236244139863,58.25710047125993,0.14657931398019497,0.02798069212509222
2024-05-15,92.472,94.862,91.599,94.63,417735450.0,93.8971,0.9417558611735936,0.9167177427876996,0.9313366796998838,0.0,62.299989149690404,59.32515387460859,59.81807550243144,0.14519798625229918,0.027890107816330584
2024-05-16,94.91,95.819,94.103,94.359,323951820.0,94.9385,0.9494748778600876,0.9223370319736327,0.9352109496709377,0.0,61.687429213554644,59.05088871907908,59.62973628026944,0.07550008548469811,0.023716488232124674
2024-05-17,94.369,94.74,91.806,92.479,359691030.0,93.1529,0.9724238552999677,0.9426987027685565,0.9541817061170644,0.0,57.46613295472611,57.15464096991289,58.32968509847171,0.053807673461945926,0.02465263188001563
2024-05-20,93.75,95.2,93.44,94.78,318764460.0,94.6688,0.9551299249389564,0.9225019343040022,0.9325470563410003,0.0,60.98515880780076,58.828605470399204,59.4342463512138,0.0969653480243513,0.024557935458736153
2024-05-21,93.599,95.4,93.18,95.386,328946460.0,94.5709,0.9583062503931394,0.9201469118459034,0.9286378504183004,0.0,61.87966828910104,59.262235067955444,59.72117226553558,0.14866150455798932,0.020746185939318543
2024-05-22,95.459,96.02,93.249,94.95,548647990.0,95.6206,0.9695772210938086,0.9271493768650166,0.9335417588204317,0.0,60.799592278580505,58.801291955158646,59.41265676564305,0.10642413507813142,0.019935788240341645
2024-05-23,102.028,106.32,101.52,103.799,835065280.0,103.8416,0.8972485284058612,0.8523421869831757,0.8564438000366091,0.0,71.62482571082955,64.58478421240612,63.3352968942193,0.16905247271621482,0.02979067983063098
2024-05-24,104.449,106.475,103.0,106.469,429493670.0,104.8935,0.8843607059331826,0.8366914313086439,0.8384460265429373,0.0,73.96133321231405,66.07144618561507,64.39477637727205,0.15551334925113958,0.02914612695513118
2024-05-28,110.244,114.939,109.883,113.901,652727890.0,112.6307,0.841297643191393,0.7902625964653516,0.788314413394088,0.0,79.11619851112106,69.73032326814736,67.095430433961,0.2578240607814122,0.031873304326692053
2024-05-29,113.05,115.492,110.901,114.825,557441930.0,113.9023,0.849714161301359,0.791860367225488,0.7865639015893753,0.0,79.65545757961866,70.14441596370014,67.40904234942256,0.2700194664425075,0.031543430097339537
2024-05-30,114.65,115.8192,109.663,110.5,487350330.0,113.0815,0.8970336134453782,0.8308374057315234,0.8211695927601811,0.0,70.48140401422584,65.7866400856216,64.474034589839,0.24511251084543706,0.03359035546465052
2024-05-31,112.52,112.717,106.94,109.633,613262500.0,109.5759,0.9169984011591922,0.8449974004177575,0.8311772915089435,0.0,68.77149935090277,64.9498696769783,63.904877677992474,0.21979794832995836,0.03420270816599738
2024-06-03,113.621,115.0,112.003,115.0,438391760.0,113.6685,0.8894826086956521,0.8168081159420291,0.7964848695652172,0.0,73.11900255478746,67.58976407416691,65.81128778196928,0.27213796612794394,0.035255693294442246
2024-06-04,115.716,116.6,114.045,116.437,403324010.0,115.2975,0.8938911170847755,0.8172966210626061,0.7904593900564254,0.0,74.15641485871136,68.25207316713775,66.29761386257331,0.2745413547002935,0.03522890377876178
2024-06-05,118.371,122.4495,117.468,122.44,528401780.0,120.421,0.8662890278620431,0.7881204399433737,0.7561865403462922,0.0,77.97961610838485,70.82825092589329,68.22436053083175,0.29388143294938174,0.03607998998888614
2024-06-06,124.048,125.587,118.32,120.998,664696190.0,121.1279,0.8923388344081248,0.8088962902968093,0.7698988413031619,0.0,75.10535064138375,69.42828625853228,67.28153636004741,0.28231541241429015,0.03657379199028882
2024-06-07,119.77,121.6917,118.022,120.888,412385800.0,120.0427,0.9099367064673793,0.8201809388304326,0.7756682218251605,0.0,74.87861713331125,69.32016258016084,67.20923914601403,0.30719406567977603,0.03536941001001247
2024-06-10,120.37,195.95,117.01,121.79,314162650.0,121.1155,0.9190386262067024,0.8234272107726415,0.7750854749979472,0.0,75.53093714494196,69.72017623708071,67.50143738338866,0.2849757332770628,0.03548622365229288
2024-06-11,121.77,122.87,118.74,120.91,222551158.0,120.8386,0.9408060304594917,0.8385600860143909,0.7857795054172524,0.0,73.52501937835704,68.81464789355236,66.90789257883795,0.2675864382613802,0.036030201762929155
2024-06-12,123.06,126.88,122.57,125.2,299595001.0,125.1705,0.9258272478320402,0.8201562832800852,0.76456517571885,0.0,76.7646583704464,70.73172083706231,68.29471450549177,0.3185887309110058,0.03571756937077365
2024-06-13,129.39,129.8,127.16,129.61,260704537.0,128.8073,0.9085503764039371,0.8042270400946429,0.7448227760203688,0.0,79.53671613548174,72.52764669324623,69.62977076018633,0.24866328191986442,0.029456119474937634
