timestamp,open,high,low,close,volume,vwap
2023-11-27 12:00:00,153.0,153.0,153.0,153.0,353.0,153.0246
2023-11-27 13:00:00,153.02,153.54,153.0171,153.0171,1661.0,153.3711
2023-11-27 14:00:00,153.03,153.53,152.745,153.215,721405.0,153.1366
2023-11-27 15:00:00,153.23,153.3,152.82,152.83,660343.0,153.0096
2023-11-27 16:00:00,152.83,153.168,152.73,152.82,597082.0,152.9467
2023-11-27 17:00:00,152.82,152.92,152.71,152.815,478692.0,152.831
2023-11-27 18:00:00,152.815,153.11,152.715,153.08,410409.0,152.8822
2023-11-27 19:00:00,153.075,153.225,152.83,153.04,424580.0,153.0375
2023-11-27 20:00:00,153.045,153.3,153.035,153.18,1038093.0,153.148
2023-11-27 21:00:00,153.15,153.19,153.08,153.19,89951.0,153.1897
2023-11-27 22:00:00,153.14,153.19,153.13,153.19,400550.0,153.1899
2023-11-27 23:00:00,153.19,153.5,153.19,153.5,4571.0,153.403
2023-11-28 00:00:00,153.26,153.3,153.26,153.26,2276.0,153.265
2023-11-28 14:00:00,153.02,153.55,152.72,153.08,455949.0,153.1994
2023-11-28 15:00:00,153.07,153.87,152.91,153.76,939336.0,153.3575
2023-11-28 16:00:00,153.77,153.83,153.35,153.7,615332.0,153.5833
2023-11-28 17:00:00,153.705,153.71,153.17,153.29,530159.0,153.4739
2023-11-28 18:00:00,153.285,153.59,153.05,153.31,521233.0,153.3535
2023-11-28 19:00:00,153.32,153.69,153.3003,153.64,560842.0,153.5413
2023-11-28 20:00:00,153.64,153.87,153.47,153.505,1212698.0,153.6222
2023-11-28 21:00:00,153.54,153.67,153.23,153.5796,54365.0,153.5319
2023-11-28 22:00:00,153.54,153.54,153.54,153.54,8272.0,153.54
2023-11-29 09:00:00,153.75,153.75,153.75,153.75,231.0,154.0283
2023-11-29 13:00:00,154.51,154.51,154.25,154.25,1894.0,154.3774
2023-11-29 14:00:00,154.1,154.87,154.0,154.77,1032912.0,154.433
2023-11-29 15:00:00,154.78,155.445,154.41,155.14,1438649.0,155.041
2023-11-29 16:00:00,155.14,155.25,154.41,154.64,1319486.0,154.9034
2023-11-29 17:00:00,154.64,154.985,154.5298,154.835,745631.0,154.7304
2023-11-29 18:00:00,154.84,155.185,154.745,155.16,994925.0,154.9005
2023-11-29 19:00:00,155.164,155.625,154.82,154.86,976055.0,155.2483
2023-11-29 20:00:00,154.865,154.9019,154.16,154.38,1433374.0,154.3962
2023-11-29 21:00:00,154.32,154.41,154.32,154.32,77567.0,154.322
2023-11-29 23:00:00,154.32,154.49,154.32,154.49,1061.0,154.4001
2023-11-30 00:00:00,154.33,154.5,154.33,154.5,995.0,154.4155
2023-11-30 12:00:00,154.58,154.58,154.57,154.57,515.0,154.5619
2023-11-30 13:00:00,154.64,154.98,154.31,154.8,3560.0,154.7497
2023-11-30 14:00:00,154.8,155.28,154.381,155.215,734386.0,154.8275
2023-11-30 15:00:00,155.24,155.44,154.93,155.425,904815.0,155.123
2023-11-30 16:00:00,155.42,155.71,155.2,155.455,710852.0,155.4862
2023-11-30 17:00:00,155.455,155.59,155.08,155.24,509722.0,155.3026
2023-11-30 18:00:00,155.22,155.52,155.205,155.385,459917.0,155.3858
2023-11-30 19:00:00,155.38,155.79,155.35,155.775,546482.0,155.5551
2023-11-30 20:00:00,155.76,156.13,155.44,156.01,2197202.0,155.7775
2023-11-30 21:00:00,156.08,156.3049,156.0,156.07,665957.0,156.0808
2023-11-30 22:00:00,156.02,156.25,155.95,156.25,1767.0,156.0434
2023-11-30 23:00:00,156.1,156.1,156.1,156.1,400.0,156.1
2023-12-01 00:00:00,156.19,156.2,156.19,156.19,1987.0,156.1921
2023-12-01 12:00:00,155.96,155.96,155.96,155.96,190.0,155.9672
2023-12-01 13:00:00,156.1768,156.1768,156.1768,156.1768,314.0,156.1753
2023-12-01 14:00:00,156.0826,156.88,155.53,156.865,723936.0,156.3279
2023-12-01 15:00:00,156.91,157.1,156.37,156.7,1116544.0,156.7358
2023-12-01 16:00:00,156.7,157.62,156.325,157.55,845540.0,157.0682
2023-12-01 17:00:00,157.55,157.86,157.48,157.81,817608.0,157.6672
2023-12-01 18:00:00,157.8,157.85,157.31,157.335,920405.0,157.5684
2023-12-01 19:00:00,157.34,157.53,157.05,157.28,1203378.0,157.2966
2023-12-01 20:00:00,157.27,157.385,156.77,156.84,1736076.0,156.98
2023-12-01 21:00:00,156.93,157.0,156.84,156.84,96439.0,156.8459
2023-12-02 00:00:00,157.1,157.47,157.1,157.1,2724.0,157.1645
2023-12-04 12:00:00,156.47,156.71,156.47,156.68,2533.0,156.5762
2023-12-04 14:00:00,155.88,157.7,155.87,157.195,1071082.0,156.8194
2023-12-04 15:00:00,157.175,157.46,156.77,156.9573,1408157.0,157.1164
2023-12-04 16:00:00,156.955,157.45,156.88,157.15,905381.0,157.12
2023-12-04 17:00:00,157.155,157.63,157.11,157.33,748089.0,157.316
2023-12-04 18:00:00,157.33,157.86,157.24,157.69,733276.0,157.6134
2023-12-04 19:00:00,157.67,157.81,157.45,157.59,844467.0,157.6144
2023-12-04 20:00:00,157.595,158.05,157.49,157.98,1807787.0,157.8524
2023-12-04 21:00:00,157.99,157.99,157.9,157.99,93418.0,157.9889
2023-12-04 23:00:00,157.95,157.95,157.2124,157.2124,897.0,157.4568
2023-12-05 00:00:00,157.94,157.94,157.94,157.94,1005.0,157.9387
2023-12-05 12:00:00,157.28,157.34,157.28,157.34,1389.0,157.3297
2023-12-05 13:00:00,157.2,157.45,157.2,157.4,1498.0,157.3842
2023-12-05 14:00:00,157.21,157.96,157.11,157.4,930386.0,157.4968
2023-12-05 15:00:00,157.45,157.84,156.97,157.47,1056256.0,157.3114
2023-12-05 16:00:00,157.48,157.82,157.27,157.591,995786.0,157.5087
2023-12-05 17:00:00,157.59,157.97,157.4,157.875,856820.0,157.6752
2023-12-05 18:00:00,157.87,158.39,157.75,158.25,749763.0,158.1048
2023-12-05 19:00:00,158.245,158.5,158.1324,158.23,602289.0,158.2809
