date,open,high,low,close,volume,vwap
2024-03-01,207.51,211.06,207.41,210.76,6568359.0,209.5676
2024-03-04,210.46,211.965,209.99,210.76,10221914.0,211.1134
2024-03-05,208.68,208.78,204.25,205.58,9021443.0,205.6324
2024-03-06,207.73,208.7684,205.82,207.21,7151594.0,207.3288
2024-03-07,208.98,211.12,207.94,210.48,6060406.0,210.1137
2024-03-08,210.86,212.35,207.22,207.35,7456050.0,209.3823
2024-03-11,206.4,207.24,205.29,206.78,7824189.0,206.4688
2024-03-12,208.77,211.04,206.79,211.02,8691440.0,209.7943
2024-03-13,210.38,210.5,207.87,208.74,6407744.0,208.8256
2024-03-14,209.62,210.36,207.505,208.78,8011622.0,208.8342
2024-03-15,205.78,206.72,204.79,205.63,9816680.0,205.6646
2024-03-18,207.09,208.42,206.14,206.3,7088283.0,207.2461
2024-03-19,205.29,207.4,204.26,207.37,6695140.0,206.3449
2024-03-20,207.53,209.76,206.7979,209.69,6678708.0,208.3388
2024-03-21,211.93,211.93,209.66,209.84,6156017.0,210.7617
2024-03-22,209.85,210.68,209.1,209.91,5753478.0,210.0483
2024-03-25,207.92,209.405,207.32,208.52,4388939.0,208.6224
2024-03-26,209.27,209.61,207.49,207.66,4269180.0,208.5108
2024-03-27,208.97,209.08,207.12,208.72,6247528.0,207.9589
2024-03-28,208.23,208.87,207.85,208.27,4427155.0,208.3794
2024-04-01,208.71,210.07,208.09,208.85,5827395.0,208.9025
2024-04-02,206.53,207.137,205.16,206.84,5709189.0,206.2786
2024-04-03,205.8,208.46,205.75,207.39,5334982.0,207.487
2024-04-04,209.37,210.1,204.0,204.11,8232362.0,206.4926
2024-04-05,205.0,207.5,204.43,206.45,6404391.0,206.2403
2024-04-08,206.58,207.26,205.45,206.21,4063068.0,206.2886
2024-04-09,207.27,207.7,204.66,207.25,4700578.0,206.2429
2024-04-10,204.89,205.471,203.83,204.71,6918377.0,204.6137
2024-04-11,205.62,209.14,204.625,208.8,5281803.0,207.4007
2024-04-12,206.31,207.28,204.66,205.42,8093407.0,205.6573
2024-04-15,206.68,206.81,201.21,201.52,8594536.0,203.6625
2024-04-16,201.96,203.01,200.96,201.76,7457011.0,201.9181
2024-04-17,202.5,202.84,198.7,198.85,6545189.0,200.1439
2024-04-18,198.79,199.3,196.37,196.58,7640363.0,197.577
2024-04-19,195.83,196.47,192.04,192.53,10939988.0,193.6301
2024-04-22,194.01,195.42,192.08,194.25,6646721.0,193.8385
2024-04-23,195.06,197.42,194.77,197.13,6075819.0,196.6454
2024-04-24,198.59,199.405,196.94,198.03,4580082.0,198.1096
2024-04-25,195.56,197.97,194.69,197.6,5783992.0,196.1074
2024-04-26,199.16,201.29,198.38,199.83,5052084.0,200.0503
2024-04-29,200.86,201.16,199.515,200.69,3747423.0,200.4974
2024-04-30,200.0,200.81,196.21,196.27,7464527.0,198.3855
2024-05-01,195.22,198.5,194.22,194.26,10226794.0,195.7712
2024-05-02,196.74,197.33,194.26,197.06,6669995.0,196.224
2024-05-03,202.39,203.23,201.67,202.55,6658247.0,202.4487
2024-05-06,203.32,204.93,203.01,204.93,4010467.0,204.0753
2024-05-07,205.53,205.63,204.24,204.26,5010510.0,204.9671
2024-05-08,203.53,205.06,203.48,204.84,3587971.0,204.4922
2024-05-09,204.51,204.94,203.76,204.78,4794843.0,204.5068
2024-05-10,205.85,206.77,204.89,205.54,4377007.0,205.5441
2024-05-13,207.05,207.22,205.86,206.51,3290994.0,206.6136
2024-05-14,206.44,208.625,206.32,208.34,4912582.0,207.6683
2024-05-15,209.65,213.0981,209.5,213.03,7154320.0,212.0702
2024-05-16,213.155,213.815,212.2,212.29,6033253.0,213.0411
2024-05-17,212.78,212.91,210.66,211.82,3808017.0,211.8804
2024-05-20,212.03,214.71,211.84,214.31,3138634.0,213.9216
2024-05-21,213.49,215.01,213.11,214.66,3070241.0,214.4376
2024-05-22,215.27,215.925,213.87,215.14,5891457.0,215.009
2024-05-23,217.6,217.62,212.71,213.39,4700216.0,214.7047
2024-05-24,213.93,215.65,213.22,215.19,2953206.0,214.8003
2024-05-28,216.41,216.58,214.745,216.1,4393214.0,215.8026
2024-05-29,213.82,215.76,213.82,214.73,4284538.0,214.9961
2024-05-30,212.34,212.66,209.18,209.83,5229852.0,210.9408
2024-05-31,210.45,210.49,205.53,210.16,6040506.0,208.074
2024-06-03,211.77,211.96,208.17,210.69,4814031.0,210.3473
2024-06-04,210.58,211.465,209.5,211.13,3202665.0,210.4257
2024-06-05,212.8,215.82,212.46,215.82,4394432.0,214.6557
2024-06-06,215.94,216.0863,214.53,215.1,3528836.0,215.287
2024-06-07,215.33,216.52,214.54,215.6,3199312.0,215.4408
2024-06-10,214.87,216.73,214.73,216.15,3367696.0,215.8904
2024-06-11,215.6,220.23,215.5,220.17,6359602.0,218.3958
2024-06-12,222.355,227.31,221.95,225.04,8910628.0,225.1608
2024-06-13,227.13,227.76,225.44,226.82,6346797.0,226.7183
2024-06-14,226.5,227.8,226.35,227.67,3932277.0,227.21
2024-06-17,228.23,231.925,227.45,231.12,5801349.0,230.1131
2024-06-18,231.35,232.17,230.49,231.41,4338861.0,231.3829
2024-06-20,232.45,232.59,228.04,228.81,6621463.0,229.6988
2024-06-21,228.86,229.755,227.37,228.41,6780393.0,228.4926
2024-06-24,225.64,226.66,222.36,222.42,6874280.0,224.4143
2024-06-25,224.05,226.62,222.79,226.5,4564541.0,225.2272
2024-06-26,226.16,227.31,224.48,226.24,4729798.0,225.7356
2024-06-27,225.8,227.47,225.53,226.35,3961767.0,226.4417
2024-06-28,227.14,230.39,225.92,226.23,6244102.0,227.5138
2024-07-01,226.57,228.32,223.28,227.94,4640834.0,226.6009
2024-07-02,225.96,229.1,225.96,229.08,3538260.0,227.9988
2024-07-03,228.75,232.28,228.56,232.17,3124564.0,230.8356
2024-07-05,232.43,233.91,231.47,232.88,3335919.0,232.9442
2024-07-08,233.63,235.15,233.23,234.47,3835519.0,234.1952
2024-07-09,235.665,236.23,232.94,234.28,4342332.0,234.5295
2024-07-10,235.89,237.845,234.57,237.68,4374692.0,236.4771
2024-07-11,238.04,238.14,231.055,231.73,7055193.0,233.2019
2024-07-12,232.37,236.28,231.56,233.8,4883776.0,234.3444
2024-07-15,234.99,236.53,232.89,234.22,4313995.0,234.482
2024-07-16,234.77,234.8878,231.77,233.44,3826107.0,233.1127
2024-07-17,228.1,228.33,224.25,224.36,6220241.0,225.8665
2024-07-18,226.82,226.86,221.55,224.38,5418587.0,223.8903
2024-07-19,223.19,224.56,220.38,220.87,4236413.0,221.9348
2024-07-22,223.79,226.36,222.84,226.1,5300750.0,224.809
2024-07-23,225.16,227.23,224.9,225.2,2765373.0,225.7358
2024-07-24,222.26,222.959,215.36,215.88,7150360.0,217.9416
2024-07-25,215.65,218.865,210.46,213.57,10578963.0,214.8777
2024-07-26,216.45,218.0,214.45,216.28,5848931.0,216.1586
2024-07-29,218.0,218.94,214.69,215.32,3671907.0,216.5483
2024-07-30,216.12,216.33,208.3,209.91,5347259.0,211.1252
2024-07-31,216.39,219.5899,214.87,218.8,7307043.0,217.6302
2024-08-01,218.2,220.73,208.4,210.64,8495715.0,213.1904
2024-08-02,205.04,206.73,201.25,204.72,9310849.0,204.1463
2024-08-05,191.905,201.72,190.745,197.9,15714953.0,197.3912
2024-08-06,200.43,204.645,198.3,200.59,12287855.0,201.952
2024-08-07,205.45,206.45,197.07,197.34,8826750.0,201.5606
2024-08-08,200.91,205.22,198.0,204.71,7221370.0,203.0044
2024-08-09,204.59,206.81,203.35,205.63,4767753.0,205.1773
2024-08-12,206.27,208.91,205.31,207.31,4290100.0,207.2073
2024-08-13,209.88,213.745,209.62,213.68,4999769.0,212.3191
2024-08-14,215.0,215.94,211.96,214.85,4461232.0,214.3617
2024-08-15,217.63,221.25,217.16,221.03,4740085.0,220.0698
2024-08-16,219.86,221.825,219.26,221.4,3353151.0,220.9469
2024-08-19,220.88,225.06,219.98,225.05,6502106.0,223.4227
2024-08-20,224.46,225.81,222.94,224.26,3610789.0,224.4143
2024-08-21,224.4,226.36,223.69,225.58,3769364.0,225.0347
2024-08-22,226.84,227.37,219.93,220.39,4541819.0,222.267
2024-08-23,222.58,224.935,221.1,223.96,5340482.0,222.8909
2024-08-26,223.76,224.6025,220.02,221.15,3134436.0,221.7162
2024-08-27,219.78,222.96,218.7,222.49,3828001.0,221.8401
2024-08-28,222.2,222.63,217.58,219.42,4501130.0,219.6395
2024-08-29,219.48,222.57,216.88,217.44,6641827.0,219.8086
2024-08-30,219.81,221.18,217.44,220.33,5024223.0,219.4352
2024-09-03,218.0,218.16,209.01,210.21,7382879.0,213.1178
2024-09-04,208.08,212.06,207.42,209.67,6165000.0,209.8363
2024-09-05,208.16,211.95,207.97,209.35,4437616.0,209.4306
2024-09-06,209.18,209.68,202.98,203.92,6220540.0,204.8646
2024-09-09,206.45,207.49,204.54,207.26,5460988.0,206.4852
2024-09-10,208.69,210.81,206.7,210.36,5061453.0,209.1387
2024-09-11,211.08,217.87,207.74,217.54,6384366.0,213.4451
2024-09-12,217.38,220.27,215.85,219.34,5303055.0,218.5037
2024-09-13,219.61,220.99,218.72,220.44,4023662.0,220.2153
2024-09-16,218.85,220.3,217.57,219.6,3448891.0,219.1666
2024-09-17,221.8,222.14,218.06,219.17,3494960.0,219.8917
2024-09-18,219.72,221.26,216.96,217.17,6370843.0,218.7619
2024-09-19,223.27,225.005,222.05,223.62,6967039.0,223.6965
2024-09-20,222.74,223.53,220.54,222.53,7246354.0,222.2416
2024-09-23,222.33,222.62,221.41,222.09,3745263.0,222.0285
2024-09-24,223.02,224.06,220.62,223.61,3512903.0,223.0771
2024-09-25,223.17,225.23,223.07,224.25,3055768.0,224.1877
2024-09-26,228.63,228.8788,224.83,227.22,4622373.0,226.7258
2024-09-27,227.54,227.61,224.26,225.1,3046880.0,225.4766
2024-09-30,224.12,225.9,223.0,225.76,2750944.0,224.6903
2024-10-01,225.09,225.22,218.95,220.26,5647652.0,220.7675
2024-10-02,220.31,222.895,219.06,221.89,2266152.0,221.7742
2024-10-03,221.24,224.44,221.21,222.81,2892440.0,222.5289
2024-10-04,225.69,225.85,222.92,225.29,2507672.0,224.643
2024-10-07,224.28,225.77,223.18,223.74,2215206.0,224.5239
2024-10-08,225.35,228.3,224.835,227.92,3932395.0,227.1033
2024-10-09,228.1,230.79,227.39,230.47,3789891.0,229.3832
2024-10-10,228.93,231.005,228.29,230.41,2846118.0,229.8335
2024-10-11,229.86,231.33,229.52,230.81,4424457.0,230.6828
2024-10-14,232.28,234.3,232.171,233.82,4905062.0,233.6347
2024-10-15,234.0,234.565,227.83,228.68,7089654.0,229.5769
2024-10-16,229.4,229.74,226.9238,229.39,2879422.0,228.78
2024-10-17,232.59,232.72,230.09,230.09,3025591.0,231.1439
2024-10-18,231.29,231.76,230.42,230.91,2268528.0,230.9318
2024-10-21,230.19,232.02,229.77,231.99,3161192.0,231.1494
2024-10-22,230.76,232.54,230.1,231.75,3084585.0,231.5842
2024-10-23,230.89,231.24,226.4817,228.43,3041820.0,228.86
2024-10-24,229.36,229.6672,227.74,229.1,2416361.0,229.0107
2024-10-25,230.4,232.875,229.96,230.29,4157391.0,231.5154
2024-10-28,231.94,231.94,230.17,230.22,2949570.0,230.7558
2024-10-29,230.66,233.99,229.8,233.32,3725832.0,232.805
2024-10-30,231.19,231.81,229.46,229.61,4170567.0,230.3736
2024-10-31,227.09,227.09,222.16,222.24,6055103.0,223.5018
2024-11-01,222.48,225.58,222.18,223.91,5782895.0,224.2602
2024-11-04,224.12,225.3499,222.79,223.74,3155985.0,224.1324
2024-11-05,224.43,227.07,224.43,226.89,3636483.0,226.3997
2024-11-06,231.27,233.78,230.58,233.35,5483910.0,232.4244
2024-11-07,234.97,237.69,234.86,237.42,5231461.0,236.6535
2024-11-08,237.12,237.94,236.3,237.16,3618188.0,237.0808
2024-11-11,237.13,237.28,234.44,235.85,3633605.0,235.6214
2024-11-12,235.69,236.45,234.29,236.15,3765392.0,235.9329
2024-11-13,235.65,237.07,234.6,235.33,3164919.0,235.7845
2024-11-14,235.71,236.12,234.15,234.53,3300992.0,234.9341
2024-11-15,231.63,231.93,227.95,228.71,5614916.0,229.2877
2024-11-18,228.71,230.42,227.72,229.45,3086060.0,229.3389
2024-11-19,228.01,231.52,228.01,231.33,3453400.0,230.4199
2024-11-20,231.53,231.61,228.05,231.13,4437399.0,229.9024
2024-11-21,233.37,234.57,229.8003,233.48,5295868.0,232.8688
2024-11-22,233.06,234.1399,232.22,233.6,3545419.0,233.2289
2024-11-25,235.36,235.77,232.53,233.59,5568644.0,233.6855
2024-11-26,234.65,235.49,233.76,234.76,3114958.0,234.5301
2024-11-27,233.17,233.31,229.53,231.58,3184662.0,231.2347
2024-11-29,232.12,234.22,231.89,233.73,2084171.0,233.6239
2024-12-02,233.9,236.83,233.84,235.95,4699113.0,235.8399
2024-12-03,234.95,236.86,234.49,236.8,2787954.0,235.9952
2024-12-04,239.76,241.25,239.06,241.13,5420289.0,240.4032
2024-12-05,240.75,241.03,239.5794,239.91,2818968.0,240.1467
2024-12-06,240.33,241.88,240.07,240.84,3327417.0,241.0773
2024-12-09,239.94,240.7979,238.66,239.27,4016243.0,239.7217
2024-12-10,238.46,239.11,235.2,235.95,5617497.0,236.9061
2024-12-11,237.82,240.1299,237.0,239.37,4344770.0,239.288
2024-12-12,237.84,238.905,237.26,238.03,3609195.0,238.1914
2024-12-13,240.18,241.12,237.15,239.05,4338455.0,238.9423
2024-12-16,239.36,241.65,238.85,241.44,4721635.0,240.5425
2024-12-17,239.73,240.92,238.81,239.98,4072452.0,239.7288
2024-12-18,240.79,241.45,231.7,232.24,8463578.0,236.7394
2024-12-19,234.6,235.36,232.19,232.49,6692897.0,233.6473
2024-12-20,230.91,237.86,230.19,235.96,7462446.0,235.0628
2024-12-23,236.25,238.17,234.99,238.07,3986660.0,237.0436
2024-12-24,238.92,240.54,238.56,240.53,2326657.0,239.8045
2024-12-26,239.76,241.57,238.99,240.69,3575488.0,240.6042
2024-12-27,239.07,239.38,235.154,237.49,4363256.0,236.7722
2024-12-30,234.03,236.34,232.58,234.47,3975160.0,234.6198
2024-12-31,235.11,235.27,231.76,232.52,4690615.0,233.4351
2025-01-02,234.36,235.02,229.7801,231.97,6385156.0,232.052
2025-01-03,233.39,235.9999,232.93,235.75,4560565.0,234.9269
2025-01-06,238.44,241.062,237.81,238.75,4487661.0,239.5306
2025-01-07,240.0,240.0,233.14,233.96,5003649.0,235.6012
2025-01-08,234.5,234.54,231.63,233.88,5011895.0,233.6152
2025-01-10,231.42,231.46,227.43,228.78,5832896.0,228.9978
2025-01-13,225.1,227.32,224.45,227.16,5327974.0,226.0124
2025-01-14,228.92,229.545,225.95,227.76,3610218.0,227.516
2025-01-15,230.87,232.97,230.11,232.29,5232653.0,232.0803
2025-01-16,234.18,234.33,230.45,230.5,2684261.0,232.1747
2025-01-17,234.66,234.94,233.08,234.11,3371692.0,234.1828
2025-01-21,234.89,236.64,233.2601,236.06,3372076.0,235.3674
2025-01-22,239.25,241.95,238.91,241.39,5121877.0,241.0649
2025-01-23,239.53,241.87,239.3,241.82,3802235.0,240.6452
2025-01-24,242.58,242.58,238.525,239.3,3303802.0,240.2416
2025-01-27,228.58,230.975,225.47,227.57,10352755.0,228.1889
2025-01-28,229.11,234.16,226.69,233.64,5630339.0,231.5841
2025-01-29,233.18,233.29,229.49,231.74,4525003.0,231.3415
2025-01-30,231.33,232.97,229.74,232.17,4420135.0,231.5615
2025-01-31,234.33,235.73,230.19,230.81,5372314.0,233.2511
2025-02-03,225.7,229.0899,224.495,227.7,6876435.0,227.1269
2025-02-04,228.48,231.34,228.4,230.98,4185642.0,230.4226
2025-02-05,231.19,234.24,230.46,234.19,2699042.0,232.7312
2025-02-06,234.19,235.31,233.15,234.83,3404037.0,234.3178
2025-02-07,235.78,236.91,232.04,232.82,4276633.0,233.5484
2025-02-10,234.66,236.81,234.59,236.22,3027083.0,236.2623
2025-02-11,234.91,237.28,234.75,236.33,3228283.0,236.436
2025-02-12,233.0,236.0985,232.74,235.82,4277830.0,235.1337
2025-02-13,236.24,239.31,235.91,239.16,3914785.0,238.3569
2025-02-14,238.96,240.165,238.52,239.97,2278612.0,239.4441
2025-02-18,241.21,242.19,240.09,242.16,3011983.0,241.4433
2025-02-19,241.89,243.14,240.2,242.18,2802146.0,241.812
2025-02-20,241.95,242.27,238.86,241.41,2993874.0,240.7923
2025-02-21,241.48,241.58,234.75,234.87,4528792.0,236.9629
2025-02-24,235.78,236.44,231.22,231.51,3723778.0,233.0278
2025-02-25,231.02,231.23,226.95,228.51,5217146.0,228.8761
2025-02-26,230.75,233.18,229.23,231.0,3815335.0,231.2335
2025-02-27,232.26,232.5,222.49,222.59,5050005.0,226.1222
2025-02-28,221.59,225.76,219.7,225.53,7086079.0,223.2624
2025-03-03,226.69,227.15,217.05,218.67,6258091.0,221.5698
2025-03-04,217.05,222.36,214.26,218.5,8860491.0,217.8817
2025-03-05,219.18,222.29,216.24,221.57,5965543.0,219.6876
2025-03-06,217.02,220.45,214.375,215.42,8215989.0,216.4937
2025-03-07,215.17,219.09,212.63,218.54,5631995.0,216.5656
2025-03-10,214.22,214.62,207.08,209.25,10780903.0,209.9956
2025-03-11,208.61,211.91,206.29,208.4,7416354.0,208.896
2025-03-12,212.12,213.52,209.15,211.68,5490848.0,211.84
2025-03-13,211.07,211.54,206.8475,207.66,6191533.0,208.6337
2025-03-14,210.38,214.16,210.31,213.94,5020766.0,212.9907
2025-03-17,213.77,216.96,213.15,215.43,5074390.0,215.1667
2025-03-18,213.9,214.12,211.37,212.15,5743690.0,212.3749
2025-03-19,213.24,217.43,212.35,214.91,4419325.0,214.8604
2025-03-20,212.47,215.73,212.15,213.38,3572637.0,213.8129
2025-03-21,210.715,214.25,209.94,213.96,5212846.0,212.4905
2025-03-24,217.14,218.145,216.57,217.63,4100067.0,217.5252
2025-03-25,217.49,218.64,217.38,218.35,3740852.0,218.1808
2025-03-26,217.68,218.2,212.64,213.48,3944331.0,214.4262
2025-03-27,212.02,213.22,210.39,211.51,3288875.0,212.0262
2025-03-28,210.41,211.26,205.68,206.38,5333790.0,207.2669
2025-03-31,202.78,206.95,200.73,206.48,7109541.0,204.0597
2025-04-01,205.66,208.17,203.98,207.99,4740057.0,206.6447
2025-04-02,205.02,211.26,204.86,209.53,4645979.0,208.7916
2025-04-03,199.49,200.7,195.07,195.23,9725692.0,197.2003
2025-04-04,189.14,190.64,182.3,182.37,16902288.0,185.3356
2025-04-07,174.93,191.81,172.45,183.46,22278932.0,182.0184
2025-04-08,190.29,192.84,176.44,179.73,12905713.0,185.2368
2025-04-09,180.1,204.98,179.87,203.86,18494444.0,193.5935
2025-04-10,196.85,198.2,187.73,194.37,9873778.0,194.0922
2025-04-11,193.4,199.2,191.95,198.35,7211599.0,196.5192
2025-04-14,204.5,204.63,198.0,200.16,5952249.0,201.1444
2025-04-15,200.47,202.41,199.95,200.89,3600030.0,201.1527
2025-04-16,195.5,197.58,190.54,193.91,6611242.0,194.5864
2025-04-17,195.3,195.3,192.04,192.86,3740378.0,193.5673
2025-04-21,189.81,190.29,185.185,187.88,4486681.0,187.1592
2025-04-22,190.38,193.57,189.27,192.46,4656434.0,191.6704
2025-04-23,199.84,201.95,197.23,198.04,6706855.0,199.6079
2025-04-24,199.99,205.71,199.6701,205.43,4658477.0,204.0289
2025-04-25,204.81,208.855,204.61,208.47,3259230.0,207.0726
2025-04-28,208.2,209.225,205.02,208.13,2787206.0,207.4365
2025-04-29,207.13,209.97,207.13,209.1,4572223.0,208.9531
2025-04-30,204.99,210.75,203.8,209.97,5101865.0,207.7695
2025-05-01,214.56,216.55,212.86,213.05,5766384.0,214.75
2025-05-02,215.485,217.62,214.91,216.61,4062707.0,216.5339
2025-05-05,214.75,217.0,214.64,215.46,3378638.0,215.9218
2025-05-06,212.26,215.24,211.61,213.67,3979076.0,213.6368
2025-05-07,213.67,216.75,212.2,215.81,4085689.0,214.6196
2025-05-08,217.95,219.935,216.01,217.87,4352172.0,218.3362
2025-05-09,218.84,219.24,216.48,217.6,3665223.0,217.6574
2025-05-12,226.83,227.78,224.542,227.7,6739103.0,226.6307
2025-05-13,228.52,233.38,228.26,232.62,6378675.0,232.0434
2025-05-14,233.71,235.045,232.76,234.13,5123951.0,233.8008
2025-05-15,232.86,235.77,232.58,234.45,4768176.0,234.1639
2025-05-16,235.21,235.21,232.86,234.89,4055830.0,234.2265
2025-05-19,231.42,235.075,231.34,234.55,5931524.0,233.774
2025-05-20,233.09,233.71,231.9,233.67,5136823.0,233.0233
2025-05-21,231.48,234.71,228.35,229.28,9321786.0,231.479
2025-05-22,229.39,231.4,228.83,229.34,5686022.0,230.2173
2025-05-23,225.35,228.29,225.102,226.81,6001960.0,226.8117
2025-05-27,230.34,232.52,229.57,232.2,7104154.0,231.4912
2025-05-28,232.48,233.405,230.9,231.24,5394562.0,232.2499
2025-05-29,234.74,234.98,230.44,231.63,7006575.0,231.8545
2025-05-30,231.52,231.63,227.42,230.91,6747059.0,229.9988
2025-06-02,230.3,233.09,230.02,232.95,6439383.0,231.9539
2025-06-03,233.26,236.63,233.09,236.45,7156171.0,235.5749
2025-06-04,236.75,237.535,235.63,236.8,5449600.0,236.8244
2025-06-05,237.5,239.57,235.11,236.13,7943505.0,237.1088
2025-06-06,238.41,239.46,237.68,238.36,4513011.0,238.72
2025-06-09,239.29,241.01,239.11,239.53,5550469.0,239.9387
2025-06-10,239.49,241.23,238.59,240.87,4916218.0,240.2231
2025-06-11,241.45,242.425,239.1,240.34,4800019.0,240.6846
2025-06-12,240.29,243.13,240.25,242.57,5605187.0,242.3016
2025-06-13,239.76,241.585,238.29,239.17,6596854.0,239.7947
2025-06-16,240.61,243.76,240.61,243.04,6933126.0,242.973
2025-06-17,242.02,243.73,240.75,241.32,5262678.0,242.0727
2025-06-18,241.91,243.13,240.38,241.61,5532980.0,241.8528
2025-06-20,242.47,243.29,239.4096,240.54,5745327.0,240.8259
2025-06-23,240.38,243.09,238.75,242.88,6138515.0,241.6042
2025-06-24,245.35,247.54,245.06,247.24,5664741.0,246.7417
2025-06-25,248.52,249.72,248.3,249.35,4614340.0,248.9889
2025-06-26,250.47,251.47,249.48,251.07,5644647.0,250.6798
2025-06-27,251.75,252.7099,249.63,250.77,6098257.0,251.5368
2025-06-30,252.97,253.92,251.75,253.23,6682560.0,252.701
2025-07-01,252.42,252.95,249.25,250.97,7572377.0,251.2511
2025-07-02,250.34,253.79,250.155,253.62,5975097.0,252.586
2025-07-03,255.0,257.73,254.9,256.96,3556409.0,256.8402
2025-07-07,255.97,256.64,253.78,254.92,5780415.0,255.2349
2025-07-08,256.26,256.78,255.23,256.29,7857582.0,256.0645
2025-07-09,257.2,258.8,255.915,257.83,6466755.0,257.232
2025-07-10,258.47,258.7,255.63,256.98,4997113.0,257.0384
2025-07-11,255.76,257.35,255.44,255.85,4619487.0,256.3897
2025-07-14,255.22,256.27,253.2,255.64,4062624.0,255.2837
2025-07-15,258.62,259.23,257.82,257.91,7828527.0,258.4443
2025-07-16,258.0,258.855,254.81,258.71,8891329.0,257.5558
2025-07-17,259.02,261.47,258.51,261.06,5977532.0,260.7005
2025-07-18,262.06,262.15,260.19,260.89,5140537.0,260.8843
