timestamp,open,high,low,close,volume,vwap,date,year,month,day,weekday,is_month_start,is_month_end,high_low_range,average_price,volume_change,close_lag_1,close_lag_2,return,return_lag_1,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14,up_day,down_day
2023-12-18 20:00:00,166.03,166.389,165.945,166.21,1301022.0,166.1763,2023-12-18 20:00:00,2023,12,18,0,0,0,0.4440000000000168,166.1435,0.692714425299993,166.03,165.91,0.001084141420225393,0.0007232837080344279,166.16642857142855,0.29879918403968153,164.94935333333333,0.8601765719828365,0.9966458095180795,0.9924153380261918,0.985148029601107,0.9536864117682449,62.88971852274306,63.82866010435207,63.602098680969476,0.005931126308781787,0.0029283770857064257,1,0
2023-12-18 21:00:00,166.24,166.25,165.99,166.15,263752.0,166.2288,2023-12-18 21:00:00,2023,12,18,0,0,0,0.2599999999999909,166.1575,-0.7972732205911968,166.21,166.03,-0.00036098911016180235,0.001084141420225393,166.09928571428574,0.22311111902004815,165.02035333333333,0.8686857515742619,0.9973926314431883,0.9932010432340255,0.9862320433343363,0.9544265332530845,62.08182571058023,63.4460311767533,63.360281257055554,0.005446293494705046,0.0029350705534579333,0,1
2023-12-18 22:00:00,166.23,166.23,166.12,166.2,34672.0,166.2264,2023-12-18 22:00:00,2023,12,18,0,0,0,0.10999999999998522,166.195,-0.8685431769237769,166.15,166.21,0.00030093289196497786,-0.00036098911016180235,166.1142857142857,0.22628206166283305,165.09902000000002,0.8649598764461262,0.9975395392814166,0.9933755716004815,0.9866748134777378,0.9545359987966305,62.51398790448432,63.63396288490936,63.47835657785554,0.006296924194720166,0.002922988382224346,0,1
2023-12-19 00:00:00,166.1,166.11,166.1,166.11,1002.0,166.109,2023-12-19 00:00:00,2023,12,19,1,0,0,0.010000000000019327,166.10500000000002,-0.9711005999077065,166.2,166.15,-0.0005415162454872613,0.00030093289196497786,166.05928571428572,0.15336309235611906,165.17268666666666,0.8533532299043181,0.9983466205698461,0.9943572732927979,0.9878956956233822,0.9554413220155317,61.16271430423362,63.03055302332902,63.104834681610015,0.003746449936552043,0.0028983880617532596,1,0
2023-12-19 12:00:00,166.85,166.85,166.85,166.85,300.0,166.85,2023-12-19 12:00:00,2023,12,19,1,0,0,0.0,166.85,-0.7005988023952097,166.11,166.2,0.0044548792968512885,-0.0005415162454872613,166.20857142857145,0.3015752295024515,165.26602,0.8790622285451662,0.9948050002140502,0.990506562780941,0.9842814144441114,0.9516239616421936,67.40195254287582,65.78980551597212,64.84061513681314,0.012562204150989187,0.0027796599830048644,0,0
2023-12-19 13:00:00,166.5,166.85,166.22,166.84,1459.0,166.6819,2023-12-19 13:00:00,2023,12,19,1,0,0,0.6299999999999955,166.60250000000002,3.8633333333333333,166.85,166.11,-5.993407252014027e-05,0.0044548792968512885,166.34142857142857,0.34920999276867104,165.36010333333334,0.8917789715652944,0.9957465664280577,0.9911298449612403,0.985127990889475,0.9521011627906978,67.24473754805703,65.72123368691638,64.79857801111608,0.012501517174414278,0.0027811912980442786,1,0
2023-12-19 14:00:00,166.8,166.8,165.55,166.595,997918.0,166.2272,2023-12-19 14:00:00,2023,12,19,1,0,0,1.25,166.43625,682.9739547635367,166.84,166.85,-0.0014684727883002013,-5.993407252014027e-05,166.42214285714286,0.32999819624614213,165.43160333333333,0.9022220937994379,0.9978948090536074,0.9930166171453725,0.9871379933371349,0.9539149314205108,63.34627524297626,64.02978618105689,63.76508196849653,0.009666666666666712,0.00284694258401721,0,1
2023-12-19 15:00:00,166.61,166.98,166.205,166.92,1125877.0,166.675,2023-12-19 15:00:00,2023,12,19,1,0,0,0.7749999999999773,166.67875,0.12822596646217432,166.595,166.84,0.0019508388607101246,-0.0014684727883002013,166.52357142857142,0.36153278189242644,165.51593666666665,0.9195793695405861,0.9965552360412174,0.9915884056234523,0.9859157320872275,0.9524721902707886,66.14976327573922,65.25683742149396,64.53082944808799,0.008519122711618587,0.0027887301945418805,1,0
2023-12-19 16:00:00,166.9299,167.5,166.79,167.28,702026.0,167.1426,2023-12-19 16:00:00,2023,12,19,1,0,0,0.710000000000008,167.12497499999998,-0.37646297064421774,166.92,166.595,0.0021567217828901697,0.0019508388607101246,166.685,0.4152208247852011,165.63960333333335,0.8980747010181233,0.9946923891507824,0.99019370715766,0.9845268651362986,0.9508480272596844,68.98002058537428,66.56384586899952,65.35829628987508,0.00396110911055092,0.002233392402359397,1,0
2023-12-19 17:00:00,167.31,167.625,167.16,167.56,598412.0,167.3147,2023-12-19 17:00:00,2023,12,19,1,0,0,0.4650000000000034,167.41375,-0.1475928241973944,167.28,166.92,0.0016738402678144748,0.0021567217828901697,166.87928571428571,0.4655859083963521,165.77043666666665,0.8817219612126302,0.9936547249599292,0.9893198655208084,0.9836503580806875,0.9496882191453808,71.01026650949052,67.54616775524488,65.98803550580823,0.008820253469399963,0.0020249974823361265,1,0
2023-12-19 18:00:00,167.5588,167.915,167.46,167.7,640599.0,167.6805,2023-12-19 18:00:00,2023,12,19,1,0,0,0.4549999999999841,167.65845000000002,0.07049825204040028,167.56,167.28,0.0008355216042013058,0.0016738402678144748,167.10642857142858,0.4125602409140131,165.87893666666665,0.9127230892084949,0.9933384445012352,0.9891409461339693,0.9835507096004772,0.9493280143112703,71.9971460051157,68.03195580805405,66.30059140784302,0.007237454578215452,0.0019613440984601665,1,0
2023-12-19 19:00:00,167.705,167.95,167.62,167.91,546334.0,167.8041,2023-12-19 19:00:00,2023,12,19,1,0,0,0.3299999999999841,167.79625,-0.14715133804454894,167.7,167.56,0.001252236135957041,0.0008355216042013058,167.25785714285715,0.490015791778786,165.98499999999999,0.9581258645988949,0.9929915686124369,0.9885355249836221,0.9830245607766067,0.9485790482996843,73.45679746597187,68.75762616595512,66.76802224379549,0.01269563644039673,0.0014342542753224925,1,0
2023-12-19 20:00:00,167.93,168.47,167.81,168.45,1708292.0,168.0983,2023-12-19 20:00:00,2023,12,19,1,0,0,0.6599999999999966,168.165,2.126827178978427,167.91,167.7,0.0032160085760228885,0.001252236135957041,167.48785714285714,0.6214221400888831,166.10066666666668,1.038682631603604,0.99088538353899,0.9860532304343526,0.9806687681804689,0.9459819412288513,76.80492370257232,70.5367326597334,67.93503146372797,0.015309505153396463,0.0015577491741653687,1,0
2023-12-19 21:00:00,168.45,168.5,168.35,168.4,125257.0,168.4492,2023-12-19 21:00:00,2023,12,19,1,0,0,0.15000000000000568,168.42499999999998,-0.9266770552107017,168.45,167.91,-0.0002968239833777142,0.0032160085760228885,167.74571428571429,0.5607095844530192,166.233,1.0708911854311207,0.992184848998982,0.9871318289786223,0.9816844061757719,0.9467123396674584,75.85087612614251,70.15407507613862,67.71037264476035,0.014274528699632638,0.0015993712148921879,0,1
2023-12-19 22:00:00,168.45,168.45,168.4,168.4,25503.0,168.4475,2023-12-19 22:00:00,2023,12,19,1,0,0,0.04999999999998295,168.42499999999998,-0.7963946126763375,168.4,168.45,0.0,-0.0002968239833777142,167.95714285714286,0.4689958878918165,166.35366666666667,1.1049309022966842,0.9931137597556837,0.9878483768804434,0.9824017458432305,0.9471672090261283,75.85087612614251,70.15407507613861,67.71037264476035,0.013176102520907174,0.001621807724461167,0,1
2023-12-19 23:00:00,168.4319,168.4319,168.4319,168.4319,115.0,168.433,2023-12-19 23:00:00,2023,12,19,1,0,0,0.0,168.4319,-0.9954907265811865,168.4,168.4,0.00018942992874104725,0.0,168.1217,0.38666552730018977,166.47206333333332,1.131555595258363,0.9938933776796437,0.9883642192086731,0.9828571191086722,0.947423365170137,76.07081345757936,70.26421419508168,67.78115226405043,0.013733975323502845,0.0015943699761267484,0,0
2023-12-20 00:00:00,168.44,168.44,168.44,168.44,1621.0,168.4393,2023-12-20 00:00:00,2023,12,20,2,0,0,0.0,168.44,13.095652173913043,168.4319,168.4,4.809065266120349e-05,0.00018942992874104725,168.24741428571429,0.3088259511401306,166.57906333333332,1.1614305579855269,0.9947954761339348,0.9889519314493785,0.9834652814058418,0.9478153496794111,76.1302596832112,70.29301023686335,67.79944071258208,0.01347773766546334,0.0016040075929196534,0,0
2023-12-20 12:00:00,168.17,168.17,168.17,168.17,379.0,168.1605,2023-12-20 12:00:00,2023,12,20,2,0,0,0.0,168.17,-0.7661937075879087,168.44,168.4319,-0.0016029446687247928,4.809065266120349e-05,168.31455714285715,0.20290155131539564,166.67639666666668,1.168541148990756,0.997267603360545,0.9911184912092923,0.9855673663554737,0.9497794939644407,69.89695922050647,68.02156638486484,66.5152174142901,0.01240142074528916,0.001702400132955191,0,0
2023-12-20 13:00:00,168.17,168.2,167.85,167.85,1397.0,167.9727,2023-12-20 13:00:00,2023,12,20,2,0,0,0.3499999999999943,168.0175,2.6860158311345645,168.17,168.44,-0.0019028364155319055,-0.0016029446687247928,168.3059857142857,0.22310192311502047,166.76606333333334,1.1512488974071535,0.9995944082726924,0.9935422301658227,0.9878347572237115,0.9520233392910338,63.283590188155564,65.42934604189568,65.02565298177922,0.005993407252022687,0.0015135310214267274,0,1
2023-12-20 14:00:00,167.84,169.01,167.84,168.16,1123311.0,168.5217,2023-12-20 14:00:00,2023,12,20,2,0,0,1.1699999999999875,168.2125,803.0880458124552,167.85,168.17,0.0018468871015788757,-0.0019028364155319055,168.26455714285717,0.2187861349800621,166.85506333333333,1.1524028643283655,0.9983123640750304,0.992239910402791,0.9865382017126546,0.9507000327069458,66.58225380149838,66.70106346682118,65.78312102020166,0.007911771757372232,0.0015515656434671205,1,0
2023-12-20 15:00:00,168.16,168.805,167.94,168.64,989201.0,168.3133,2023-12-20 15:00:00,2023,12,20,2,0,0,0.8650000000000091,168.38625000000002,-0.11938813026846529,168.16,167.85,0.0028544243577544037,0.0018468871015788757,168.29884285714283,0.2587109832603192,166.98373,1.1279581219755497,0.9963370408647332,0.9901786646110058,0.9842905004743835,0.9484427923387098,70.93629928007834,68.55396250260998,66.91525029055835,0.012275278369698883,0.0015460711050516846,1,0
2023-12-20 16:00:00,168.64,169.14,168.57,169.085,735784.0,168.9275,2023-12-20 16:00:00,2023,12,20,2,0,0,0.5699999999999932,168.85875,-0.25618352589615256,168.64,168.16,0.002638757115749568,0.0028544243577544037,168.39669999999998,0.3963093026106544,167.12723000000003,1.111655156511933,0.994629455176813,0.9884213856935862,0.9822991394860571,0.946405177869119,74.28179116104403,70.14708846807963,67.91938282304598,0.012970285166546969,0.0015931774025768788,1,0
2023-12-20 17:00:00,169.08,169.41,169.06,169.085,928243.0,169.2108,2023-12-20 17:00:00,2023,12,20,2,0,0,0.3499999999999943,169.15875,0.2615699716221065,169.085,168.64,0.0,0.002638757115749568,168.49,0.47503508642601744,167.2633966666667,1.0921199487244344,0.9953919626223496,0.9892267005746618,0.9829195375107194,0.946864857911701,74.28179116104403,70.14708846807963,67.91938282304598,0.010790291726446632,0.0015686959114370638,1,0
2023-12-20 18:00:00,169.09,169.1028,168.36,168.42,652282.0,168.7472,2023-12-20 18:00:00,2023,12,20,2,0,0,0.7427999999999884,168.7432,-0.2972939198033273,169.085,169.085,-0.003932933140136763,0.0,168.48714285714283,0.4754459059937831,167.36039666666665,1.0597676207490299,0.9996869645613856,0.9937085658868701,0.9873373114831968,0.9510390363377271,61.92736282545501,64.88972201423357,64.85652833104425,0.005132489854380529,0.0019811373213172064,0,1
2023-12-20 19:00:00,168.4,168.44,167.04,167.11,1025378.0,167.9965,2023-12-20 19:00:00,2023,12,20,2,0,0,1.4000000000000057,167.7475,0.5719857362306486,168.42,169.085,-0.0077781736135849044,-0.003932933140136763,168.33571428571426,0.7061304681839067,167.37673,1.051708344633609,1.0072714721697427,1.0015961342828077,0.995443420501466,0.9588791484650828,45.77590960956666,56.29208953103555,59.46607280592038,-0.003518187239117343,0.0029333366415948523,0,1
2023-12-20 20:00:00,167.1,167.24,166.45,166.56,1793394.0,166.8783,2023-12-20 20:00:00,2023,12,20,2,0,0,0.7900000000000205,166.8375,0.7490076830203105,167.11,168.42,-0.003291245287535216,-0.0077781736135849044,168.15142857142857,0.9722170294657897,167.39222999999998,1.035468100425866,1.0100186547962124,1.0049965778097982,0.9990357829010565,0.9623994026176753,40.9472177402978,53.228958450446044,57.42145890172903,-0.00804002144005711,0.0030050831683888016,0,1
2023-12-20 21:00:00,166.55,166.56,166.41,166.47,277447.0,166.547,2023-12-20 21:00:00,2023,12,20,2,0,0,0.15000000000000568,166.4975,-0.8452950104661887,166.56,167.11,-0.0005403458213256718,-0.003291245287535216,167.91,1.1612026811323393,167.39139666666668,1.0362248639213145,1.0097151352882117,1.0055349111952103,0.999818585931399,0.9632600138163032,40.19993937093963,52.743125295375194,57.09367787125609,-0.0117542297417631,0.0028016360882713648,0,1
2023-12-20 22:00:00,166.55,166.85,166.46,166.55,36757.0,166.5513,2023-12-20 22:00:00,2023,12,20,2,0,0,0.38999999999998636,166.60250000000002,-0.867517039290387,166.47,166.56,0.0004805670691416797,-0.0005403458213256718,167.61142857142858,1.2098922620285089,167.41622999999998,1.005363036557149,1.0084367199897069,1.0052010207145,0.9995977184028819,0.9631548754127889,41.22670242397421,53.136444498468514,57.31468662208357,-0.01098574821852727,0.002820879417779618,0,0
2023-12-20 23:00:00,166.55,166.65,166.55,166.65,272147.0,166.5505,2023-12-20 23:00:00,2023,12,20,2,0,0,0.09999999999999432,166.60000000000002,6.4039502679761675,166.55,166.47,0.0006004202942058168,0.0004805670691416797,167.26357142857142,1.0558516084420557,167.44089666666665,0.9757758449783563,1.0070815224379581,1.0047458545854584,0.9993675367536754,0.9629314101410141,42.554462488752144,53.63544333759597,57.59330295117145,-0.01039192399049882,0.002838243372157227,1,0
2023-12-21 00:00:00,166.66,166.66,166.66,166.66,450.0,166.66,2023-12-21 00:00:00,2023,12,21,3,0,0,0.0,166.66,-0.9983464818645805,166.65,166.55,6.000600059996586e-05,0.0006004202942058168,166.91714285714286,0.6946873226081023,167.4618966666667,0.9508246273929889,1.0062616790385903,1.0048115724628988,0.9996705868234729,0.9632186457458299,42.69388253196043,53.68645806295709,57.62152881885493,-0.010519978697622112,0.0028351848533583273,0,0
2023-12-21 13:00:00,167.0,167.78,167.0,167.75,3942.0,167.4633,2023-12-21 13:00:00,2023,12,21,3,0,0,0.7800000000000011,167.3825,7.76,166.66,166.65,0.006540261610464393,6.000600059996586e-05,166.82142857142858,0.45943547140253105,167.51323,0.9220416181606049,0.9994294230359803,0.9985885543964232,0.9935690014903129,0.9573440804769001,55.40004757820618,58.79826769952624,60.54259749733578,-0.004096414153407779,0.0034420013099968044,1,0
2023-12-21 14:00:00,167.53,168.09,166.66,167.35,859955.0,167.4442,2023-12-21 14:00:00,2023,12,21,3,0,0,1.4300000000000068,167.4075,217.1519533231862,167.75,166.66,-0.0023845007451565037,0.006540261610464393,166.8557142857143,0.4923365090028972,167.55322999999999,0.8861950751033674,1.0014682658244058,1.00121440095608,0.996257173588288,0.9600198356737377,50.93668317824577,56.433646702839155,59.01925477605824,-0.0048760183148004455,0.003471189059450068,0,1
2023-12-21 15:00:00,167.37,167.49,166.83,166.9536,948178.0,167.0853,2023-12-21 15:00:00,2023,12,21,3,0,0,0.6599999999999966,167.16090000000003,0.10259025181550196,167.35,167.75,-0.0023686883776515844,-0.0023845007451565037,166.91194285714286,0.4751095552877754,167.57834999999997,0.8567038657670557,1.003462553154204,1.0037420576735092,0.9988590243037587,0.9626775792795125,46.90377492220619,54.199116995474725,57.55483375424942,-0.005340482573726546,0.003489471760157082,0,1
2023-12-21 16:00:00,166.99,167.11,166.66,166.69,581410.0,166.9092,2023-12-21 16:00:00,2023,12,21,3,0,0,0.45000000000001705,166.8625,-0.38681344642039783,166.9536,167.35,-0.0015788817970980862,-0.0023686883776515844,166.94337142857142,0.4474753986342696,167.59768333333335,0.8285051882478158,1.0044194955563364,1.0054453376527288,1.0007097606335111,0.9645658857759914,44.38702446216704,52.761960831340176,56.601843425765395,-0.00874167459562325,0.0034413282426533627,0,1
2023-12-21 17:00:00,166.66,166.7,166.1,166.13,599204.0,166.398,2023-12-21 17:00:00,2023,12,21,3,0,0,0.5999999999999943,166.3975,0.030604908756299398,166.69,166.9536,-0.00335952966584685,-0.0015788817970980862,166.88337142857145,0.5296283908391665,167.57368333333335,0.8607131878745313,1.0067260579064587,1.008690082064247,1.0042455306085596,0.9681673237825799,39.533821429917566,49.85659867460696,54.64056863969618,-0.014883776091081491,0.003358260567247781,0,1
2023-12-21 18:00:00,166.12,166.27,165.675,166.17,766711.0,166.0312,2023-12-21 18:00:00,2023,12,21,3,0,0,0.5949999999999989,166.05875,0.279549201941242,166.13,166.69,0.0002407752964546095,-0.00335952966584685,166.81479999999996,0.5922499022106997,167.55134999999999,0.888646023453396,1.00523070177701,1.0083128723596317,1.0041590539808631,0.9682833092615997,40.03813909188269,50.05979921262152,54.75483697893506,-0.017239849779696725,0.003212809812093225,1,0
2023-12-21 19:00:00,166.16,166.64,166.11,166.385,630820.0,166.3809,2023-12-21 19:00:00,2023,12,21,3,0,0,0.5299999999999727,166.32375,-0.1772388814038145,166.17,166.13,0.0012938556899559917,0.0002407752964546095,166.77551428571428,0.6129873718904368,167.54435,0.8972247997054205,1.002772657219272,1.0069678757099498,1.0030003305586443,0.9673802476184753,42.79969082819299,51.16028864818702,55.371465113911555,-0.015968299967472066,0.003269231099084906,1,0
