timestamp,open,high,low,close,volume,vwap
2023-11-27 09:00:00,146.9,147.1,146.65,146.65,21445.0,146.8889
2023-11-27 10:00:00,146.75,147.45,146.75,147.45,18546.0,147.1113
2023-11-27 11:00:00,147.48,147.81,147.4,147.51,26294.0,147.565
2023-11-27 12:00:00,147.49,147.95,147.44,147.87,143954.0,147.7372
2023-11-27 13:00:00,147.56,148.49,146.17,148.15,520844.0,148.0227
2023-11-27 14:00:00,148.17,148.97,146.88,148.9,11115654.0,148.0294
2023-11-27 15:00:00,148.91,149.26,148.4116,148.7399,8691831.0,148.855
2023-11-27 16:00:00,148.73,148.8761,147.8,148.7928,6361147.0,148.4533
2023-11-27 17:00:00,148.82,149.01,148.6,148.898,3540082.0,148.8093
2023-11-27 18:00:00,148.8964,149.0001,148.68,148.755,2866765.0,148.8841
2023-11-27 19:00:00,148.765,148.865,147.97,148.345,3790552.0,148.3808
2023-11-27 20:00:00,148.345,148.49,147.68,147.77,6985108.0,148.0983
2023-11-27 21:00:00,147.73,147.78,147.27,147.629,1041564.0,147.711
2023-11-27 22:00:00,147.6,147.73,147.56,147.6987,56541.0,147.6705
2023-11-27 23:00:00,147.68,147.755,147.61,147.73,44131.0,147.6855
2023-11-28 00:00:00,147.7,147.74,147.61,147.74,58168.0,147.6915
2023-11-28 09:00:00,146.64,147.74,146.64,147.62,9632.0,147.6135
2023-11-28 10:00:00,147.73,147.91,147.73,147.91,2199.0,147.851
2023-11-28 11:00:00,147.9,147.9,147.66,147.66,11325.0,147.8016
2023-11-28 12:00:00,147.63,147.83,146.9,146.93,78266.0,147.2372
2023-11-28 13:00:00,147.75,147.91,146.64,147.12,209518.0,147.0952
2023-11-28 14:00:00,147.2,147.38,145.53,146.0831,7308644.0,146.5019
2023-11-28 15:00:00,146.09,147.1,146.02,146.62,6125487.0,146.5837
2023-11-28 16:00:00,146.61,147.5999,146.48,147.26,5785682.0,147.1054
2023-11-28 17:00:00,147.27,147.45,146.73,147.049,4003623.0,147.1151
2023-11-28 18:00:00,147.052,147.14,146.655,147.02,3054737.0,146.8645
2023-11-28 19:00:00,147.025,147.12,146.63,146.9237,2926173.0,146.8582
2023-11-28 20:00:00,146.93,147.16,146.52,147.03,6349626.0,146.8476
2023-11-28 21:00:00,147.03,147.2,146.89,146.95,637160.0,146.4272
2023-11-28 22:00:00,147.0,147.0,146.83,146.86,374129.0,147.02
2023-11-28 23:00:00,146.8,146.92,146.59,146.65,59086.0,146.7428
2023-11-29 00:00:00,146.66,146.9,146.56,146.9,45088.0,146.6962
2023-11-29 09:00:00,146.88,147.63,146.8,147.6,20662.0,147.4389
2023-11-29 10:00:00,147.59,147.69,147.5,147.64,16835.0,147.5929
2023-11-29 11:00:00,147.63,147.98,147.62,147.98,31756.0,147.7978
2023-11-29 12:00:00,147.96,147.96,147.54,147.85,80510.0,147.6956
2023-11-29 13:00:00,147.915,148.4,146.81,147.95,919634.0,147.3681
2023-11-29 14:00:00,147.95,148.54,147.57,148.34,5916619.0,148.0878
2023-11-29 15:00:00,148.35,148.42,146.39,147.42,8173291.0,147.0799
2023-11-29 16:00:00,147.42,147.448,145.97,146.4295,5333662.0,146.4686
2023-11-29 17:00:00,146.416,146.77,146.2602,146.77,2739595.0,146.482
2023-11-29 18:00:00,146.77,146.98,146.46,146.689,2600546.0,146.6743
2023-11-29 19:00:00,146.68,147.04,146.57,146.86,3063308.0,146.8205
2023-11-29 20:00:00,146.8699,146.9363,146.11,146.3,5359609.0,146.4093
2023-11-29 21:00:00,146.28,146.75,146.02,146.4,708657.0,146.3563
2023-11-29 22:00:00,146.44,146.5,146.4,146.44,17283.0,146.8448
2023-11-29 23:00:00,146.41,146.43,146.32,146.4297,20685.0,146.3783
2023-11-30 00:00:00,146.35,146.58,146.34,146.48,21823.0,146.4161
2023-11-30 09:00:00,146.41,146.9,146.4,146.47,9154.0,146.684
2023-11-30 10:00:00,146.6,146.66,146.45,146.47,7889.0,146.4882
2023-11-30 11:00:00,146.36,146.45,146.19,146.2,14922.0,146.3354
2023-11-30 12:00:00,146.2,146.2,145.55,145.75,163132.0,145.856
2023-11-30 13:00:00,145.92,146.7,145.55,145.62,1593406.0,146.2372
2023-11-30 14:00:00,145.62,146.93,144.5,146.04,8145341.0,145.8587
2023-11-30 15:00:00,146.025,146.53,145.28,145.944,7123800.0,145.9336
2023-11-30 16:00:00,145.9487,146.05,144.795,144.86,4739365.0,145.2922
2023-11-30 17:00:00,144.855,145.46,144.6,145.37,3968719.0,145.0846
2023-11-30 18:00:00,145.365,145.3901,144.332,144.3685,3249718.0,144.7782
2023-11-30 19:00:00,144.36,145.175,144.35,145.09,3085980.0,144.7888
2023-11-30 20:00:00,145.0897,146.8,144.56,146.1,10586848.0,145.8062
2023-11-30 21:00:00,146.11,146.19,145.85,145.88,5005424.0,146.0988
2023-11-30 22:00:00,145.85,146.09,145.85,145.98,38854.0,145.8249
2023-11-30 23:00:00,145.94,146.0,145.8949,145.93,27568.0,145.9574
2023-12-01 00:00:00,145.92,146.0,145.81,145.94,30019.0,145.9288
2023-12-01 09:00:00,146.21,146.35,146.1,146.22,10711.0,146.2809
2023-12-01 10:00:00,146.22,146.23,145.99,146.0,3521.0,146.0662
2023-12-01 11:00:00,146.0,146.2,145.87,146.14,13460.0,146.0526
2023-12-01 12:00:00,146.16,146.16,145.68,145.81,33198.0,145.8807
2023-12-01 13:00:00,145.86,146.11,145.62,145.83,108654.0,145.927
2023-12-01 14:00:00,145.79,146.9,145.5,146.275,4885831.0,146.3143
2023-12-01 15:00:00,146.3,146.87,145.93,146.0899,6159294.0,146.4184
2023-12-01 16:00:00,146.09,146.865,145.7,146.53,5099767.0,146.4512
2023-12-01 17:00:00,146.53,147.1,146.42,146.88,3840185.0,146.7872
2023-12-01 18:00:00,146.88,147.0,146.23,146.59,3025099.0,146.6567
2023-12-01 19:00:00,146.61,147.2,146.52,147.1835,3234951.0,146.8752
2023-12-01 20:00:00,147.18,147.245,145.6765,146.99,6271470.0,146.9438
2023-12-01 21:00:00,147.03,147.04,146.73,146.96,340567.0,147.0066
2023-12-01 22:00:00,146.97,147.03,146.92,147.03,721747.0,147.0287
2023-12-01 23:00:00,147.02,147.15,147.01,147.11,15925.0,147.0715
