date,open,high,low,close,volume,vwap,year,month,day,weekday,is_month_start,is_month_end,high_low_range,average_price,volume_change,close_lag_1,close_lag_2,return,return_lag_1,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,ma14,ma30,ma50,ma200,rsi14,rsi30,rsi50,roc14,vol14,up_day,down_day
2024-09-12,224.66,231.45,223.83,229.81,72020042.0,228.9368,2024,9,12,3,0,0,7.619999999999976,227.4375,-0.13798659039699668,228.13,226.17,0.007364222154035094,0.008666047663262288,222.9557142857143,7.55944190431892,212.31766666666667,10.332241030514927,0.9449327705495845,0.9238834979620846,0.9766398329054435,0.8811912014272659,56.917314585311246,54.248395176200354,53.455591564804884,0.09090477546757803,0.03824914938389053,1,0
2024-09-13,228.0,232.67,226.32,230.29,59515114.0,229.6159,2024,9,13,4,0,0,6.349999999999994,229.32,-0.17363122337529324,229.81,228.13,0.002088681954658167,0.007364222154035094,224.51,7.822829837512665,212.7653333333333,10.815475417463613,0.9460555944988617,0.9239017470725316,0.9732059577055018,0.8792287984714925,57.14917313318324,54.36079837349784,53.528397351109426,0.04525236020334056,0.0365742972547702,1,0
2024-09-16,229.3,229.96,223.53,226.78,54322995.0,227.1307,2024,9,16,0,0,0,6.430000000000007,227.39249999999998,-0.08724034368815958,230.29,229.81,-0.015241651830300906,0.002088681954658167,224.0257142857143,7.512828710819032,213.40233333333336,11.064912135879135,0.9649723457598931,0.9410103771643591,0.986086956521739,0.8923974777317223,54.82561049504653,53.368939144905,52.910832205040116,0.06364617044228682,0.035551307171931695,0,1
2024-09-17,229.45,234.57,226.5533,227.87,66761636.0,230.5372,2024,9,17,1,0,0,8.016699999999986,229.610825,0.22897561152510093,226.78,230.29,0.004806420319252158,-0.015241651830300906,226.47428571428574,4.737959677411244,214.36866666666668,11.01869468874109,0.9662056686456563,0.9407498427465953,0.9791697020230833,0.88777175582569,55.43161437046049,53.64067313864525,53.08235744074052,0.08919267721428237,0.034890774127536925,0,1
2024-09-18,230.09,235.68,226.88,227.2,78010204.0,230.0429,2024,9,18,2,0,0,8.800000000000011,229.96249999999998,0.16848850139022953,227.87,226.78,-0.0029402729626542,0.004806420319252158,228.03571428571428,1.5287452059698605,215.254,10.944357261259436,0.9757985412474849,0.9474207746478873,0.9789647887323945,0.8901062940140845,54.94371070115016,53.442644420108515,52.96135661342832,0.10425273390036449,0.034379700620206115,0,1
2024-09-19,234.0,244.24,232.13,243.92,102694576.0,240.64,2024,9,19,3,0,0,12.110000000000014,238.5725,0.31642491282294305,227.2,227.87,0.0735915492957746,-0.0029402729626542,230.57142857142858,6.025544037877112,216.99266666666665,11.222932782027103,0.9199327648409316,0.8896058817098502,0.9102738602820597,0.8291964578550346,63.562901549472464,57.493732247094954,55.54197449918114,0.18247042854372686,0.03855581814305989,1,0
2024-09-20,241.52,243.99,235.92,238.25,99879070.0,239.1495,2024,9,20,4,0,0,8.070000000000022,239.92,-0.02741630677748741,243.92,227.2,-0.02324532633650367,0.0735915492957746,232.01714285714283,6.53468110491044,218.30633333333333,11.330848488585405,0.9490631089791635,0.9162910108429521,0.9317036726128015,0.848986149003148,59.41222973174389,55.790729164460686,54.50720518927121,0.11274578487693243,0.03894450078382198,0,1
2024-09-23,242.61,250.0,241.92,250.0,86927194.0,247.9753,2024,9,23,0,0,0,8.080000000000013,246.1325,-0.12967557667487295,238.25,243.92,0.04931794333683115,-0.02324532633650367,234.90142857142857,9.278023188467065,219.97299999999998,12.190003012644826,0.9157142857142857,0.8798919999999999,0.8880551999999999,0.8093094,64.57480527445935,58.43039467320455,56.23150419699317,0.18708452041785373,0.039683245062899365,1,0
2024-09-24,254.08,257.19,249.0501,254.27,88490999.0,253.3512,2024,9,24,1,0,0,8.139900000000011,253.64752499999997,0.01798982491025769,250.0,238.25,0.017079999999999984,0.04931794333683115,238.32714285714286,11.461660313535631,221.86566666666664,12.962309203420196,0.9101292776519897,0.8725593529188131,0.8732701459078932,0.796011523184017,66.2546157880431,59.343002345834584,56.83814827347003,0.15888063442869527,0.03884541891768826,1,0
2024-09-25,252.54,257.05,252.28,257.02,65034318.0,255.3514,2024,9,25,2,0,0,4.77000000000001,254.7225,-0.2650742026316145,254.27,250.0,0.010815275101270228,0.017079999999999984,242.64714285714285,12.066948957498765,223.50533333333334,14.179628839395027,0.9078531965272297,0.869602884341037,0.8639623375612795,0.7877742977200218,67.32909667274524,59.92909388679795,57.227743160846146,0.11665290871964196,0.03730097946175394,1,0
